physical_quantity,power
2011-04-21 06:29:07,4.0
2011-04-21 06:29:11,4.0
2011-04-21 06:29:14,4.0
2011-04-21 06:29:18,4.0
2011-04-21 06:29:21,4.0
2011-04-21 06:29:24,4.0
2011-04-21 06:29:27,4.0
2011-04-21 06:29:31,4.0
2011-04-21 06:29:34,4.0
2011-04-21 06:29:38,4.0
2011-04-21 06:29:41,4.0
2011-04-21 06:29:45,4.0
2011-04-21 06:29:48,4.0
2011-04-21 06:29:57,4.0
2011-04-21 06:30:00,4.0
2011-04-21 06:30:04,4.0
2011-04-21 06:30:07,4.0
2011-04-21 06:30:11,4.0
2011-04-21 06:30:14,4.0
2011-04-21 06:30:17,4.0
2011-04-21 06:30:21,4.0
2011-04-21 06:30:24,4.0
2011-04-21 06:30:28,4.0
2011-04-21 06:30:31,4.0
2011-04-21 06:30:35,4.0
2011-04-21 06:30:38,4.0
2011-04-21 06:30:42,4.0
2011-04-21 06:30:45,4.0
2011-04-21 06:30:49,4.0
2011-04-21 06:30:57,4.0
2011-04-21 06:31:01,4.0
2011-04-21 06:31:04,4.0
2011-04-21 06:31:08,4.0
2011-04-21 06:31:11,4.0
2011-04-21 06:31:15,3.0
2011-04-21 06:31:18,4.0
2011-04-21 06:31:21,4.0
2011-04-21 06:31:25,4.0
2011-04-21 06:31:28,4.0
2011-04-21 06:31:32,4.0
2011-04-21 06:31:35,4.0
2011-04-21 06:31:38,4.0
2011-04-21 06:31:42,4.0
2011-04-21 06:31:45,4.0
2011-04-21 06:31:49,4.0
2011-04-21 06:31:57,4.0
2011-04-21 06:32:01,4.0
2011-04-21 06:32:04,4.0
2011-04-21 06:32:08,4.0
2011-04-21 06:32:11,4.0
2011-04-21 06:32:15,4.0
2011-04-21 06:32:18,3.0
2011-04-21 06:32:22,4.0
2011-04-21 06:32:25,4.0
2011-04-21 06:32:28,4.0
2011-04-21 06:32:32,4.0
2011-04-21 06:32:35,3.0
2011-04-21 06:32:39,4.0
2011-04-21 06:32:42,4.0
2011-04-21 06:32:45,4.0
2011-04-21 06:32:49,4.0
2011-04-21 06:32:58,4.0
2011-04-21 06:33:01,4.0
2011-04-21 06:33:05,3.0
2011-04-21 06:33:08,4.0
2011-04-21 06:33:12,4.0
2011-04-21 06:33:15,4.0
2011-04-21 06:33:19,4.0
2011-04-21 06:33:22,4.0
2011-04-21 06:33:25,4.0
2011-04-21 06:33:29,3.0
2011-04-21 06:33:32,4.0
2011-04-21 06:33:36,4.0
2011-04-21 06:33:39,4.0
2011-04-21 06:33:43,4.0
2011-04-21 06:33:46,4.0
2011-04-21 06:33:50,4.0
2011-04-21 06:33:59,4.0
2011-04-21 06:34:02,4.0
2011-04-21 06:34:06,4.0
2011-04-21 06:34:09,4.0
2011-04-21 06:34:13,4.0
2011-04-21 06:34:16,4.0
2011-04-21 06:34:20,3.0
2011-04-21 06:34:23,4.0
2011-04-21 06:34:26,4.0
2011-04-21 06:34:30,4.0
2011-04-21 06:34:33,4.0
2011-04-21 06:34:37,4.0
2011-04-21 06:34:40,4.0
2011-04-21 06:34:44,4.0
2011-04-21 06:34:47,4.0
2011-04-21 06:34:51,4.0
2011-04-21 06:34:59,4.0
2011-04-21 06:35:03,4.0
2011-04-21 06:35:06,4.0
2011-04-21 06:35:10,4.0
2011-04-21 06:35:13,4.0
2011-04-21 06:35:17,3.0
2011-04-21 06:35:20,4.0
2011-04-21 06:35:23,4.0
2011-04-21 06:35:27,4.0
2011-04-21 06:35:30,4.0
2011-04-21 06:35:34,4.0
2011-04-21 06:35:37,4.0
2011-04-21 06:35:41,4.0
2011-04-21 06:35:44,4.0
2011-04-21 06:35:48,4.0
2011-04-21 06:35:56,4.0
2011-04-21 06:36:00,4.0
2011-04-21 06:36:03,4.0
2011-04-21 06:36:07,4.0
2011-04-21 06:36:10,4.0
2011-04-21 06:36:14,4.0
2011-04-21 06:36:17,3.0
2011-04-21 06:36:21,4.0
2011-04-21 06:36:24,4.0
2011-04-21 06:36:27,4.0
2011-04-21 06:36:31,4.0
2011-04-21 06:36:34,4.0
2011-04-21 06:36:38,4.0
2011-04-21 06:36:41,4.0
2011-04-21 06:36:44,4.0
2011-04-21 06:36:48,4.0
2011-04-21 06:36:57,4.0
2011-04-21 06:37:00,4.0
2011-04-21 06:37:04,4.0
2011-04-21 06:37:07,4.0
2011-04-21 06:37:11,4.0
2011-04-21 06:37:14,4.0
2011-04-21 06:37:17,4.0
2011-04-21 06:37:21,4.0
2011-04-21 06:37:24,4.0
2011-04-21 06:37:27,4.0
2011-04-21 06:37:31,4.0
2011-04-21 06:37:34,4.0
2011-04-21 06:37:38,4.0
2011-04-21 06:37:41,4.0
2011-04-21 06:37:44,4.0
2011-04-21 06:37:48,4.0
2011-04-21 06:37:57,4.0
2011-04-21 06:38:00,4.0
2011-04-21 06:38:04,4.0
2011-04-21 06:38:07,4.0
2011-04-21 06:38:10,4.0
2011-04-21 06:38:14,4.0
2011-04-21 06:38:17,4.0
2011-04-21 06:38:21,4.0
2011-04-21 06:38:24,4.0
2011-04-21 06:38:28,4.0
2011-04-21 06:38:31,4.0
2011-04-21 06:38:35,4.0
2011-04-21 06:38:38,4.0
2011-04-21 06:38:42,4.0
2011-04-21 06:38:45,4.0
2011-04-21 06:38:49,4.0
2011-04-21 06:38:57,4.0
2011-04-21 06:39:01,4.0
2011-04-21 06:39:05,4.0
2011-04-21 06:39:08,4.0
2011-04-21 06:39:11,4.0
2011-04-21 06:39:15,4.0
2011-04-21 06:39:18,4.0
2011-04-21 06:39:22,4.0
2011-04-21 06:39:25,4.0
2011-04-21 06:39:29,4.0
2011-04-21 06:39:32,4.0
2011-04-21 06:39:36,4.0
2011-04-21 06:39:39,4.0
2011-04-21 06:39:42,4.0
2011-04-21 06:39:46,4.0
2011-04-21 06:39:49,4.0
2011-04-21 06:39:58,4.0
2011-04-21 06:40:02,4.0
2011-04-21 06:40:05,4.0
2011-04-21 06:40:08,4.0
2011-04-21 06:40:12,4.0
2011-04-21 06:40:15,4.0
2011-04-21 06:40:18,4.0
2011-04-21 06:40:22,4.0
2011-04-21 06:40:25,4.0
2011-04-21 06:40:29,4.0
2011-04-21 06:40:32,4.0
2011-04-21 06:40:35,4.0
2011-04-21 06:40:39,4.0
2011-04-21 06:40:42,4.0
2011-04-21 06:40:46,4.0
2011-04-21 06:40:49,4.0
2011-04-21 06:40:58,4.0
2011-04-21 06:41:02,4.0
2011-04-21 06:41:05,4.0
2011-04-21 06:41:09,4.0
2011-04-21 06:41:12,4.0
2011-04-21 06:41:15,4.0
2011-04-21 06:41:19,4.0
2011-04-21 06:41:22,4.0
2011-04-21 06:41:26,4.0
2011-04-21 06:41:29,4.0
2011-04-21 06:41:33,4.0
2011-04-21 06:41:36,4.0
2011-04-21 06:41:40,4.0
2011-04-21 06:41:43,4.0
2011-04-21 06:41:46,4.0
2011-04-21 06:41:50,4.0
2011-04-21 06:41:58,4.0
2011-04-21 06:42:02,4.0
2011-04-21 06:42:05,4.0
2011-04-21 06:42:08,4.0
2011-04-21 06:42:12,4.0
2011-04-21 06:42:15,4.0
2011-04-21 06:42:19,4.0
2011-04-21 06:42:22,4.0
2011-04-21 06:42:26,4.0
2011-04-21 06:42:29,4.0
2011-04-21 06:42:33,4.0
2011-04-21 06:42:36,4.0
2011-04-21 06:42:40,4.0
2011-04-21 06:42:43,4.0
2011-04-21 06:42:47,4.0
2011-04-21 06:42:50,4.0
2011-04-21 06:42:59,4.0
2011-04-21 06:43:02,4.0
2011-04-21 06:43:05,4.0
2011-04-21 06:43:09,4.0
2011-04-21 06:43:12,4.0
2011-04-21 06:43:16,4.0
2011-04-21 06:43:19,4.0
2011-04-21 06:43:23,4.0
2011-04-21 06:43:26,4.0
2011-04-21 06:43:29,4.0
2011-04-21 06:43:33,4.0
2011-04-21 06:43:36,4.0
2011-04-21 06:43:40,4.0
2011-04-21 06:43:43,4.0
2011-04-21 06:43:47,4.0
2011-04-21 06:43:50,4.0
2011-04-21 06:43:59,4.0
2011-04-21 06:44:02,4.0
2011-04-21 06:44:06,4.0
2011-04-21 06:44:09,4.0
2011-04-21 06:44:13,4.0
2011-04-21 06:44:16,4.0
2011-04-21 06:44:20,4.0
2011-04-21 06:44:23,4.0
2011-04-21 06:44:27,4.0
2011-04-21 06:44:30,4.0
2011-04-21 06:44:34,4.0
2011-04-21 06:44:37,4.0
2011-04-21 06:44:40,4.0
2011-04-21 06:44:44,4.0
2011-04-21 06:44:47,4.0
2011-04-21 06:44:51,4.0
2011-04-21 06:45:00,4.0
2011-04-21 06:45:03,4.0
2011-04-21 06:45:07,4.0
2011-04-21 06:45:10,4.0
2011-04-21 06:45:13,4.0
2011-04-21 06:45:17,4.0
2011-04-21 06:45:20,4.0
2011-04-21 06:45:24,4.0
2011-04-21 06:45:27,4.0
2011-04-21 06:45:30,4.0
2011-04-21 06:45:34,4.0
2011-04-21 06:45:37,4.0
2011-04-21 06:45:41,4.0
2011-04-21 06:45:44,4.0
2011-04-21 06:45:48,4.0
2011-04-21 06:45:56,4.0
2011-04-21 06:46:00,4.0
2011-04-21 06:46:03,4.0
2011-04-21 06:46:07,4.0
2011-04-21 06:46:10,4.0
2011-04-21 06:46:14,3.0
2011-04-21 06:46:17,3.0
2011-04-21 06:46:38,4.0
2011-04-21 06:46:41,4.0
2011-04-21 06:46:45,4.0
2011-04-21 06:46:48,4.0
2011-04-21 06:46:57,4.0
