physical_quantity,power
2011-04-21 06:28:44,337.0
2011-04-21 06:28:48,334.0
2011-04-21 06:28:57,322.0
2011-04-21 06:29:00,323.0
2011-04-21 06:29:04,326.0
2011-04-21 06:29:07,324.0
2011-04-21 06:29:11,330.0
2011-04-21 06:29:14,330.0
2011-04-21 06:29:18,331.0
2011-04-21 06:29:21,332.0
2011-04-21 06:29:24,366.0
2011-04-21 06:29:27,367.0
2011-04-21 06:29:31,332.0
2011-04-21 06:29:34,328.0
2011-04-21 06:29:38,324.0
2011-04-21 06:29:41,325.0
2011-04-21 06:29:45,325.0
2011-04-21 06:29:48,344.0
2011-04-21 06:29:57,363.0
2011-04-21 06:30:00,336.0
2011-04-21 06:30:04,369.0
2011-04-21 06:30:07,365.0
2011-04-21 06:30:11,370.0
2011-04-21 06:30:14,345.0
2011-04-21 06:30:17,340.0
2011-04-21 06:30:21,343.0
2011-04-21 06:30:24,341.0
2011-04-21 06:30:28,367.0
2011-04-21 06:30:31,371.0
2011-04-21 06:30:35,375.0
2011-04-21 06:30:38,372.0
2011-04-21 06:30:42,339.0
2011-04-21 06:30:45,6.0
2011-04-21 06:30:49,6.0
2011-04-21 06:30:57,6.0
2011-04-21 06:31:01,6.0
2011-04-21 06:31:04,6.0
2011-04-21 06:31:08,6.0
2011-04-21 06:31:11,6.0
2011-04-21 06:31:15,6.0
2011-04-21 06:31:18,6.0
2011-04-21 06:31:21,6.0
2011-04-21 06:31:25,6.0
2011-04-21 06:31:28,7.0
2011-04-21 06:31:32,7.0
2011-04-21 06:31:35,6.0
2011-04-21 06:31:38,6.0
2011-04-21 06:31:42,6.0
2011-04-21 06:31:45,6.0
2011-04-21 06:31:49,6.0
2011-04-21 06:31:57,6.0
2011-04-21 06:32:01,6.0
2011-04-21 06:32:04,6.0
2011-04-21 06:32:08,6.0
2011-04-21 06:32:11,6.0
2011-04-21 06:32:15,6.0
2011-04-21 06:32:18,6.0
2011-04-21 06:32:22,6.0
2011-04-21 06:32:25,6.0
2011-04-21 06:32:28,6.0
2011-04-21 06:32:32,6.0
2011-04-21 06:32:35,6.0
2011-04-21 06:32:39,6.0
2011-04-21 06:32:42,6.0
2011-04-21 06:32:45,6.0
2011-04-21 06:32:49,6.0
2011-04-21 06:32:58,6.0
2011-04-21 06:33:01,6.0
2011-04-21 06:33:05,6.0
2011-04-21 06:33:08,6.0
2011-04-21 06:33:12,6.0
2011-04-21 06:33:15,6.0
2011-04-21 06:33:19,6.0
2011-04-21 06:33:22,6.0
2011-04-21 06:33:25,6.0
2011-04-21 06:33:29,6.0
2011-04-21 06:33:32,6.0
2011-04-21 06:33:36,6.0
2011-04-21 06:33:39,6.0
2011-04-21 06:33:43,6.0
2011-04-21 06:33:46,7.0
2011-04-21 06:33:50,6.0
2011-04-21 06:33:59,6.0
2011-04-21 06:34:02,6.0
2011-04-21 06:34:06,6.0
2011-04-21 06:34:09,6.0
2011-04-21 06:34:13,6.0
2011-04-21 06:34:16,6.0
2011-04-21 06:34:20,6.0
2011-04-21 06:34:23,6.0
2011-04-21 06:34:26,6.0
2011-04-21 06:34:30,6.0
2011-04-21 06:34:33,6.0
2011-04-21 06:34:37,6.0
2011-04-21 06:34:40,6.0
2011-04-21 06:34:44,6.0
2011-04-21 06:34:47,6.0
2011-04-21 06:34:51,6.0
2011-04-21 06:34:59,6.0
2011-04-21 06:35:03,7.0
2011-04-21 06:35:06,6.0
2011-04-21 06:35:10,6.0
2011-04-21 06:35:13,7.0
2011-04-21 06:35:17,6.0
2011-04-21 06:35:20,6.0
2011-04-21 06:35:23,6.0
2011-04-21 06:35:27,6.0
2011-04-21 06:35:30,6.0
2011-04-21 06:35:34,6.0
2011-04-21 06:35:37,6.0
2011-04-21 06:35:41,6.0
2011-04-21 06:35:44,6.0
2011-04-21 06:35:48,6.0
2011-04-21 06:35:56,6.0
2011-04-21 06:36:00,6.0
2011-04-21 06:36:03,6.0
2011-04-21 06:36:07,6.0
2011-04-21 06:36:10,6.0
2011-04-21 06:36:14,6.0
2011-04-21 06:36:17,6.0
2011-04-21 06:36:21,6.0
2011-04-21 06:36:24,6.0
2011-04-21 06:36:27,6.0
2011-04-21 06:36:31,6.0
2011-04-21 06:36:34,6.0
2011-04-21 06:36:38,6.0
2011-04-21 06:36:41,6.0
2011-04-21 06:36:44,6.0
2011-04-21 06:36:48,6.0
2011-04-21 06:36:57,6.0
2011-04-21 06:37:00,6.0
2011-04-21 06:37:04,6.0
2011-04-21 06:37:07,6.0
2011-04-21 06:37:11,7.0
2011-04-21 06:37:14,6.0
2011-04-21 06:37:17,6.0
2011-04-21 06:37:21,212.0
2011-04-21 06:37:24,213.0
2011-04-21 06:37:27,209.0
2011-04-21 06:37:31,213.0
2011-04-21 06:37:34,217.0
2011-04-21 06:37:38,209.0
2011-04-21 06:37:41,208.0
2011-04-21 06:37:44,211.0
2011-04-21 06:37:48,213.0
2011-04-21 06:37:57,213.0
2011-04-21 06:38:00,213.0
2011-04-21 06:38:04,218.0
2011-04-21 06:38:07,209.0
2011-04-21 06:38:10,208.0
2011-04-21 06:38:14,205.0
2011-04-21 06:38:17,212.0
2011-04-21 06:38:21,212.0
2011-04-21 06:38:24,558.0
2011-04-21 06:38:28,537.0
2011-04-21 06:38:31,588.0
2011-04-21 06:38:35,554.0
2011-04-21 06:38:38,532.0
2011-04-21 06:38:42,529.0
2011-04-21 06:38:45,561.0
2011-04-21 06:38:49,550.0
2011-04-21 06:38:57,574.0
2011-04-21 06:39:01,553.0
2011-04-21 06:39:05,560.0
2011-04-21 06:39:08,556.0
2011-04-21 06:39:11,545.0
2011-04-21 06:39:15,571.0
2011-04-21 06:39:18,538.0
2011-04-21 06:39:22,542.0
2011-04-21 06:39:25,547.0
2011-04-21 06:39:29,540.0
2011-04-21 06:39:32,532.0
2011-04-21 06:39:36,543.0
2011-04-21 06:39:39,536.0
2011-04-21 06:39:42,538.0
2011-04-21 06:39:46,525.0
2011-04-21 06:39:49,541.0
2011-04-21 06:39:58,562.0
2011-04-21 06:40:02,534.0
2011-04-21 06:40:05,531.0
2011-04-21 06:40:08,536.0
2011-04-21 06:40:12,535.0
2011-04-21 06:40:15,543.0
2011-04-21 06:40:18,548.0
2011-04-21 06:40:22,540.0
2011-04-21 06:40:25,563.0
2011-04-21 06:40:29,562.0
2011-04-21 06:40:32,573.0
2011-04-21 06:40:35,576.0
2011-04-21 06:40:39,577.0
2011-04-21 06:40:42,549.0
2011-04-21 06:40:46,545.0
2011-04-21 06:40:49,542.0
2011-04-21 06:40:58,579.0
2011-04-21 06:41:02,573.0
2011-04-21 06:41:05,579.0
2011-04-21 06:41:09,551.0
2011-04-21 06:41:12,546.0
2011-04-21 06:41:15,538.0
2011-04-21 06:41:19,549.0
2011-04-21 06:41:22,574.0
2011-04-21 06:41:26,574.0
2011-04-21 06:41:29,573.0
2011-04-21 06:41:33,569.0
2011-04-21 06:41:36,542.0
2011-04-21 06:41:40,575.0
2011-04-21 06:41:43,572.0
2011-04-21 06:41:46,565.0
2011-04-21 06:41:50,543.0
2011-04-21 06:41:58,555.0
2011-04-21 06:42:02,549.0
2011-04-21 06:42:05,535.0
2011-04-21 06:42:08,535.0
2011-04-21 06:42:12,539.0
2011-04-21 06:42:15,544.0
2011-04-21 06:42:19,541.0
2011-04-21 06:42:22,546.0
2011-04-21 06:42:26,542.0
2011-04-21 06:42:29,564.0
2011-04-21 06:42:33,556.0
2011-04-21 06:42:36,560.0
2011-04-21 06:42:40,572.0
2011-04-21 06:42:43,540.0
2011-04-21 06:42:47,537.0
2011-04-21 06:42:50,535.0
2011-04-21 06:42:59,574.0
2011-04-21 06:43:02,568.0
2011-04-21 06:43:05,533.0
2011-04-21 06:43:09,530.0
2011-04-21 06:43:12,529.0
2011-04-21 06:43:16,539.0
2011-04-21 06:43:19,523.0
2011-04-21 06:43:23,541.0
2011-04-21 06:43:26,539.0
2011-04-21 06:43:29,546.0
2011-04-21 06:43:33,538.0
2011-04-21 06:43:36,540.0
2011-04-21 06:43:40,529.0
2011-04-21 06:43:43,535.0
2011-04-21 06:43:47,527.0
2011-04-21 06:43:50,541.0
2011-04-21 06:43:59,339.0
2011-04-21 06:44:02,340.0
2011-04-21 06:44:06,334.0
2011-04-21 06:44:09,331.0
2011-04-21 06:44:13,325.0
2011-04-21 06:44:16,325.0
2011-04-21 06:44:20,337.0
2011-04-21 06:44:23,338.0
2011-04-21 06:44:27,342.0
2011-04-21 06:44:30,344.0
2011-04-21 06:44:34,343.0
2011-04-21 06:44:37,347.0
2011-04-21 06:44:40,345.0
2011-04-21 06:44:44,342.0
2011-04-21 06:44:47,340.0
2011-04-21 06:44:51,332.0
2011-04-21 06:45:00,335.0
2011-04-21 06:45:03,338.0
2011-04-21 06:45:07,354.0
2011-04-21 06:45:10,338.0
2011-04-21 06:45:13,334.0
2011-04-21 06:45:17,322.0
2011-04-21 06:45:20,325.0
2011-04-21 06:45:24,326.0
2011-04-21 06:45:27,330.0
2011-04-21 06:45:30,344.0
2011-04-21 06:45:34,345.0
2011-04-21 06:45:37,348.0
2011-04-21 06:45:41,344.0
2011-04-21 06:45:44,345.0
2011-04-21 06:45:48,347.0
2011-04-21 06:45:56,347.0
2011-04-21 06:46:00,6.0
2011-04-21 06:46:03,6.0
2011-04-21 06:46:07,6.0
2011-04-21 06:46:10,7.0
2011-04-21 06:46:14,6.0
2011-04-21 06:46:17,6.0
2011-04-21 06:46:38,6.0
2011-04-21 06:46:41,6.0
2011-04-21 06:46:45,6.0
2011-04-21 06:46:48,6.0
2011-04-21 06:46:57,6.0
