physical_quantity,power
2011-04-21 06:23:04,1.0
2011-04-21 06:23:08,1.0
2011-04-21 06:23:11,1.0
2011-04-21 06:23:14,1.0
2011-04-21 06:23:18,1.0
2011-04-21 06:23:21,1.0
2011-04-21 06:23:25,1.0
2011-04-21 06:23:28,1.0
2011-04-21 06:23:32,1.0
2011-04-21 06:23:35,1.0
2011-04-21 06:23:39,1.0
2011-04-21 06:23:42,1.0
2011-04-21 06:23:45,1.0
2011-04-21 06:23:49,1.0
2011-04-21 06:23:58,1.0
2011-04-21 06:24:01,1.0
2011-04-21 06:24:05,1.0
2011-04-21 06:24:08,1.0
2011-04-21 06:24:11,1.0
2011-04-21 06:24:15,1.0
2011-04-21 06:24:18,1.0
2011-04-21 06:24:22,1.0
2011-04-21 06:24:25,1.0
2011-04-21 06:24:28,1.0
2011-04-21 06:24:31,1.0
2011-04-21 06:24:35,1.0
2011-04-21 06:24:38,1.0
2011-04-21 06:24:42,1.0
2011-04-21 06:24:45,1.0
2011-04-21 06:24:49,1.0
2011-04-21 06:24:58,1.0
2011-04-21 06:25:01,1.0
2011-04-21 06:25:05,1.0
2011-04-21 06:25:08,1.0
2011-04-21 06:25:12,1.0
2011-04-21 06:25:15,1.0
2011-04-21 06:25:19,1.0
2011-04-21 06:25:22,1.0
2011-04-21 06:25:25,1.0
2011-04-21 06:25:29,1.0
2011-04-21 06:25:32,1.0
2011-04-21 06:25:36,1.0
2011-04-21 06:25:39,1.0
2011-04-21 06:25:43,1.0
2011-04-21 06:25:46,1.0
2011-04-21 06:25:50,1.0
2011-04-21 06:25:58,1.0
2011-04-21 06:26:02,1.0
2011-04-21 06:26:05,1.0
2011-04-21 06:26:09,1.0
2011-04-21 06:26:12,1.0
2011-04-21 06:26:16,1.0
2011-04-21 06:26:19,1.0
2011-04-21 06:26:23,1.0
2011-04-21 06:26:26,1.0
2011-04-21 06:26:30,1.0
2011-04-21 06:26:33,1.0
2011-04-21 06:26:36,1.0
2011-04-21 06:26:40,1.0
2011-04-21 06:26:43,1.0
2011-04-21 06:26:47,1.0
2011-04-21 06:26:50,1.0
2011-04-21 06:26:59,1.0
2011-04-21 06:27:02,1.0
2011-04-21 06:27:06,1.0
2011-04-21 06:27:09,1.0
2011-04-21 06:27:13,1.0
2011-04-21 06:27:16,1.0
2011-04-21 06:27:20,1.0
2011-04-21 06:27:23,1.0
2011-04-21 06:27:27,1.0
2011-04-21 06:27:30,1.0
2011-04-21 06:27:33,1.0
2011-04-21 06:27:37,1.0
2011-04-21 06:27:40,1.0
2011-04-21 06:27:44,1.0
2011-04-21 06:27:47,1.0
2011-04-21 06:27:51,1.0
2011-04-21 06:27:59,1.0
2011-04-21 06:28:03,1.0
2011-04-21 06:28:07,1.0
2011-04-21 06:28:10,1.0
2011-04-21 06:28:13,1.0
2011-04-21 06:28:17,1.0
2011-04-21 06:28:20,1.0
2011-04-21 06:28:24,1.0
2011-04-21 06:28:27,1.0
2011-04-21 06:28:31,1.0
2011-04-21 06:28:34,1.0
2011-04-21 06:28:38,1.0
2011-04-21 06:28:41,1.0
2011-04-21 06:28:44,1.0
2011-04-21 06:28:48,1.0
2011-04-21 06:28:57,1.0
2011-04-21 06:29:00,1.0
2011-04-21 06:29:04,1.0
2011-04-21 06:29:07,1.0
2011-04-21 06:29:11,1.0
2011-04-21 06:29:14,1.0
2011-04-21 06:29:18,1.0
2011-04-21 06:29:21,1.0
2011-04-21 06:29:24,1.0
2011-04-21 06:29:27,1.0
2011-04-21 06:29:31,1.0
2011-04-21 06:29:34,1.0
2011-04-21 06:29:38,1.0
2011-04-21 06:29:41,1.0
2011-04-21 06:29:45,1.0
2011-04-21 06:29:48,1.0
2011-04-21 06:29:57,1.0
2011-04-21 06:30:00,1.0
2011-04-21 06:30:04,1.0
2011-04-21 06:30:07,1.0
2011-04-21 06:30:11,1.0
2011-04-21 06:30:14,1.0
2011-04-21 06:30:17,1.0
2011-04-21 06:30:21,1.0
2011-04-21 06:30:24,1.0
2011-04-21 06:30:28,1.0
2011-04-21 06:30:31,1.0
2011-04-21 06:30:35,1.0
2011-04-21 06:30:38,1.0
2011-04-21 06:30:42,1.0
2011-04-21 06:30:45,1.0
2011-04-21 06:30:49,1.0
2011-04-21 06:30:57,1.0
2011-04-21 06:31:01,1.0
2011-04-21 06:31:04,1.0
2011-04-21 06:31:08,1.0
2011-04-21 06:31:11,1.0
2011-04-21 06:31:15,1.0
2011-04-21 06:31:18,1.0
2011-04-21 06:31:21,1.0
2011-04-21 06:31:25,1.0
2011-04-21 06:31:28,1.0
2011-04-21 06:31:32,1.0
2011-04-21 06:31:35,1.0
2011-04-21 06:31:38,1.0
2011-04-21 06:31:42,1.0
2011-04-21 06:31:45,1.0
2011-04-21 06:31:49,1.0
2011-04-21 06:31:57,1.0
2011-04-21 06:32:01,1.0
2011-04-21 06:32:04,1.0
2011-04-21 06:32:08,1.0
2011-04-21 06:32:11,1.0
2011-04-21 06:32:15,1.0
2011-04-21 06:32:18,1.0
2011-04-21 06:32:22,1.0
2011-04-21 06:32:25,1.0
2011-04-21 06:32:28,1.0
2011-04-21 06:32:32,1.0
2011-04-21 06:32:35,1.0
2011-04-21 06:32:39,1.0
2011-04-21 06:32:42,1.0
2011-04-21 06:32:45,1.0
2011-04-21 06:32:49,1.0
2011-04-21 06:32:58,1.0
2011-04-21 06:33:01,1.0
2011-04-21 06:33:05,1.0
2011-04-21 06:33:08,1.0
2011-04-21 06:33:12,1.0
2011-04-21 06:33:15,1.0
2011-04-21 06:33:19,1.0
2011-04-21 06:33:22,1.0
2011-04-21 06:33:25,1.0
2011-04-21 06:33:29,1.0
2011-04-21 06:33:32,1.0
2011-04-21 06:33:36,1.0
2011-04-21 06:33:39,1.0
2011-04-21 06:33:43,1.0
2011-04-21 06:33:46,1.0
2011-04-21 06:33:50,1.0
2011-04-21 06:33:59,1.0
2011-04-21 06:34:02,1.0
2011-04-21 06:34:06,1.0
2011-04-21 06:34:09,1.0
2011-04-21 06:34:13,1.0
2011-04-21 06:34:16,1.0
2011-04-21 06:34:20,1.0
2011-04-21 06:34:23,1.0
2011-04-21 06:34:26,1.0
2011-04-21 06:34:30,1.0
2011-04-21 06:34:33,1.0
2011-04-21 06:34:37,1.0
2011-04-21 06:34:40,1.0
2011-04-21 06:34:44,1.0
2011-04-21 06:34:47,1.0
2011-04-21 06:34:51,1.0
2011-04-21 06:34:59,1.0
2011-04-21 06:35:03,1.0
2011-04-21 06:35:06,1.0
2011-04-21 06:35:10,1.0
2011-04-21 06:35:13,1.0
2011-04-21 06:35:17,1.0
2011-04-21 06:35:20,1.0
2011-04-21 06:35:23,1.0
2011-04-21 06:35:27,1.0
2011-04-21 06:35:30,1.0
2011-04-21 06:35:34,1.0
2011-04-21 06:35:37,1.0
2011-04-21 06:35:41,1.0
2011-04-21 06:35:44,1.0
2011-04-21 06:35:48,1.0
2011-04-21 06:35:56,1.0
2011-04-21 06:36:00,1.0
2011-04-21 06:36:03,1.0
2011-04-21 06:36:07,1.0
2011-04-21 06:36:10,1.0
2011-04-21 06:36:14,1.0
2011-04-21 06:36:17,1.0
2011-04-21 06:36:21,1.0
2011-04-21 06:36:24,1.0
2011-04-21 06:36:27,1.0
2011-04-21 06:36:31,1.0
2011-04-21 06:36:34,1.0
2011-04-21 06:36:38,1.0
2011-04-21 06:36:41,1.0
2011-04-21 06:36:44,1.0
2011-04-21 06:36:48,1.0
2011-04-21 06:36:57,1.0
2011-04-21 06:37:00,1.0
2011-04-21 06:37:04,1.0
2011-04-21 06:37:07,1.0
2011-04-21 06:37:11,1.0
2011-04-21 06:37:14,1.0
2011-04-21 06:37:17,1.0
2011-04-21 06:37:21,1.0
2011-04-21 06:37:24,1.0
2011-04-21 06:37:27,1.0
2011-04-21 06:37:31,1.0
2011-04-21 06:37:34,1.0
2011-04-21 06:37:38,1.0
2011-04-21 06:37:41,1.0
2011-04-21 06:37:44,1.0
2011-04-21 06:37:48,1.0
2011-04-21 06:37:57,1.0
2011-04-21 06:38:00,1.0
2011-04-21 06:38:04,1.0
2011-04-21 06:38:07,1.0
2011-04-21 06:38:10,1.0
2011-04-21 06:38:14,1.0
2011-04-21 06:38:17,1.0
2011-04-21 06:38:21,1.0
2011-04-21 06:38:24,1.0
2011-04-21 06:38:28,1.0
2011-04-21 06:38:31,1.0
2011-04-21 06:38:35,1.0
2011-04-21 06:38:38,1.0
2011-04-21 06:38:42,1.0
2011-04-21 06:38:45,1.0
2011-04-21 06:38:49,1.0
2011-04-21 06:38:57,1.0
2011-04-21 06:39:01,1.0
2011-04-21 06:39:05,1.0
2011-04-21 06:39:08,1.0
2011-04-21 06:39:11,1.0
2011-04-21 06:39:15,1.0
2011-04-21 06:39:18,1.0
2011-04-21 06:39:22,1.0
2011-04-21 06:39:25,1.0
2011-04-21 06:39:29,1.0
2011-04-21 06:39:32,1.0
2011-04-21 06:39:36,1.0
2011-04-21 06:39:39,1.0
2011-04-21 06:39:42,1.0
2011-04-21 06:39:46,1.0
2011-04-21 06:39:49,1.0
2011-04-21 06:39:58,1.0
2011-04-21 06:40:02,1.0
2011-04-21 06:40:05,1.0
2011-04-21 06:40:08,1.0
2011-04-21 06:40:12,1.0
2011-04-21 06:40:15,1.0
2011-04-21 06:40:18,1.0
2011-04-21 06:40:22,1.0
2011-04-21 06:40:25,1.0
2011-04-21 06:40:29,1.0
2011-04-21 06:40:32,1.0
2011-04-21 06:40:35,1.0
2011-04-21 06:40:39,1.0
2011-04-21 06:40:42,1.0
2011-04-21 06:40:46,1.0
2011-04-21 06:40:49,1.0
2011-04-21 06:40:58,1.0
2011-04-21 06:41:02,1.0
2011-04-21 06:41:05,1.0
2011-04-21 06:41:09,1.0
2011-04-21 06:41:12,1.0
2011-04-21 06:41:15,1.0
2011-04-21 06:41:19,1.0
2011-04-21 06:41:22,1.0
2011-04-21 06:41:26,1.0
2011-04-21 06:41:29,1.0
2011-04-21 06:41:33,1.0
2011-04-21 06:41:36,1.0
2011-04-21 06:41:40,1.0
2011-04-21 06:41:43,1.0
2011-04-21 06:41:46,1.0
2011-04-21 06:41:50,1.0
2011-04-21 06:41:58,1.0
2011-04-21 06:42:02,1.0
2011-04-21 06:42:05,1.0
2011-04-21 06:42:08,1.0
2011-04-21 06:42:12,1.0
2011-04-21 06:42:15,1.0
2011-04-21 06:42:19,1.0
2011-04-21 06:42:22,1.0
2011-04-21 06:42:26,1.0
2011-04-21 06:42:29,1.0
2011-04-21 06:42:33,1.0
2011-04-21 06:42:36,1.0
2011-04-21 06:42:40,1.0
2011-04-21 06:42:43,1.0
2011-04-21 06:42:47,1.0
2011-04-21 06:42:50,1.0
2011-04-21 06:42:59,1.0
2011-04-21 06:43:02,1.0
2011-04-21 06:43:05,1.0
2011-04-21 06:43:09,1.0
2011-04-21 06:43:12,1.0
2011-04-21 06:43:16,1.0
2011-04-21 06:43:19,1.0
2011-04-21 06:43:23,1.0
2011-04-21 06:43:26,1.0
2011-04-21 06:43:29,1.0
2011-04-21 06:43:33,1.0
2011-04-21 06:43:36,1.0
2011-04-21 06:43:40,1.0
2011-04-21 06:43:43,1.0
2011-04-21 06:43:47,1.0
2011-04-21 06:43:50,1.0
2011-04-21 06:43:59,1.0
2011-04-21 06:44:02,1.0
2011-04-21 06:44:06,1.0
2011-04-21 06:44:09,1.0
2011-04-21 06:44:13,1.0
2011-04-21 06:44:16,1.0
2011-04-21 06:44:20,1.0
2011-04-21 06:44:23,1.0
2011-04-21 06:44:27,1.0
2011-04-21 06:44:30,1.0
2011-04-21 06:44:34,1.0
2011-04-21 06:44:37,1.0
2011-04-21 06:44:40,1.0
2011-04-21 06:44:44,1.0
2011-04-21 06:44:47,1.0
2011-04-21 06:44:51,1.0
2011-04-21 06:45:00,1.0
2011-04-21 06:45:03,1.0
2011-04-21 06:45:07,1.0
2011-04-21 06:45:10,1.0
2011-04-21 06:45:13,1.0
2011-04-21 06:45:17,1.0
2011-04-21 06:45:20,1.0
2011-04-21 06:45:24,1.0
2011-04-21 06:45:27,1.0
2011-04-21 06:45:30,1.0
2011-04-21 06:45:34,1.0
2011-04-21 06:45:37,1.0
2011-04-21 06:45:41,1.0
2011-04-21 06:45:44,1.0
2011-04-21 06:45:48,1.0
2011-04-21 06:45:56,1.0
2011-04-21 06:46:00,1.0
2011-04-21 06:46:03,1.0
2011-04-21 06:46:07,1.0
2011-04-21 06:46:10,1.0
2011-04-21 06:46:14,1.0
2011-04-21 06:46:17,1.0
2011-04-21 06:46:38,1.0
2011-04-21 06:46:41,1.0
2011-04-21 06:46:45,1.0
2011-04-21 06:46:48,1.0
2011-04-21 06:46:57,1.0
