physical_quantity,power
2011-04-21 00:07:03,100.0
2011-04-21 00:07:06,99.0
2011-04-21 00:07:09,83.0
2011-04-21 00:07:13,98.0
2011-04-21 00:07:16,96.0
2011-04-21 00:07:20,96.0
2011-04-21 00:07:23,96.0
2011-04-21 00:07:32,97.0
2011-04-21 00:07:35,98.0
2011-04-21 00:07:39,96.0
2011-04-21 00:07:42,99.0
2011-04-21 00:07:45,93.0
2011-04-21 00:07:49,97.0
2011-04-21 00:07:52,92.0
2011-04-21 00:07:56,97.0
2011-04-21 00:07:59,95.0
2011-04-21 00:08:03,94.0
2011-04-21 00:08:06,98.0
2011-04-21 00:08:10,96.0
2011-04-21 00:08:13,98.0
2011-04-21 00:08:16,95.0
2011-04-21 00:08:20,97.0
2011-04-21 00:08:23,95.0
2011-04-21 00:08:32,93.0
2011-04-21 00:08:35,99.0
2011-04-21 00:08:39,95.0
2011-04-21 00:08:42,99.0
2011-04-21 00:08:45,96.0
2011-04-21 00:08:49,100.0
2011-04-21 00:08:52,97.0
2011-04-21 00:08:56,99.0
2011-04-21 00:08:59,93.0
2011-04-21 00:09:03,98.0
2011-04-21 00:09:06,98.0
2011-04-21 00:09:10,98.0
2011-04-21 00:09:13,99.0
2011-04-21 00:09:16,96.0
2011-04-21 00:09:20,96.0
2011-04-21 00:09:23,98.0
2011-04-21 00:09:32,98.0
2011-04-21 00:09:35,98.0
2011-04-21 00:09:39,96.0
2011-04-21 00:09:42,98.0
2011-04-21 00:09:45,96.0
2011-04-21 00:09:49,100.0
2011-04-21 00:09:52,97.0
2011-04-21 00:09:55,96.0
2011-04-21 00:09:59,96.0
2011-04-21 00:10:02,94.0
2011-04-21 00:10:06,99.0
2011-04-21 00:10:09,95.0
2011-04-21 00:10:13,95.0
2011-04-21 00:10:16,98.0
2011-04-21 00:10:20,97.0
2011-04-21 00:10:23,98.0
2011-04-21 00:10:26,97.0
2011-04-21 00:10:35,99.0
2011-04-21 00:10:39,96.0
2011-04-21 00:10:42,94.0
2011-04-21 00:10:46,101.0
2011-04-21 00:10:49,99.0
2011-04-21 00:10:52,98.0
2011-04-21 00:10:56,98.0
2011-04-21 00:10:59,97.0
2011-04-21 00:11:02,103.0
2011-04-21 00:11:06,103.0
2011-04-21 00:11:09,102.0
2011-04-21 00:11:13,92.0
2011-04-21 00:11:16,97.0
2011-04-21 00:11:19,93.0
2011-04-21 00:11:23,87.0
2011-04-21 00:11:32,99.0
2011-04-21 00:11:35,102.0
2011-04-21 00:11:39,96.0
2011-04-21 00:11:42,100.0
2011-04-21 00:11:46,100.0
2011-04-21 00:11:49,99.0
2011-04-21 00:11:53,96.0
2011-04-21 00:11:56,94.0
2011-04-21 00:12:00,97.0
2011-04-21 00:12:03,98.0
2011-04-21 00:12:07,96.0
2011-04-21 00:12:10,99.0
2011-04-21 00:12:13,99.0
2011-04-21 00:12:17,95.0
2011-04-21 00:12:20,101.0
2011-04-21 00:12:24,94.0
2011-04-21 00:12:33,99.0
2011-04-21 00:12:37,94.0
2011-04-21 00:12:40,100.0
2011-04-21 00:12:43,97.0
2011-04-21 00:12:47,96.0
2011-04-21 00:12:50,106.0
2011-04-21 00:12:54,109.0
2011-04-21 00:12:57,113.0
2011-04-21 00:13:01,101.0
2011-04-21 00:13:04,106.0
2011-04-21 00:13:07,101.0
2011-04-21 00:13:11,100.0
2011-04-21 00:13:14,102.0
2011-04-21 00:13:18,103.0
2011-04-21 00:13:21,101.0
2011-04-21 00:13:24,104.0
2011-04-21 00:13:33,100.0
2011-04-21 00:13:37,102.0
2011-04-21 00:13:40,106.0
2011-04-21 00:13:43,101.0
2011-04-21 00:13:47,102.0
2011-04-21 00:13:50,102.0
2011-04-21 00:13:54,104.0
2011-04-21 00:13:57,102.0
2011-04-21 00:14:00,105.0
2011-04-21 00:14:04,100.0
2011-04-21 00:14:07,103.0
2011-04-21 00:14:11,100.0
2011-04-21 00:14:14,101.0
2011-04-21 00:14:18,105.0
2011-04-21 00:14:21,107.0
2011-04-21 00:14:24,98.0
2011-04-21 00:14:33,97.0
2011-04-21 00:14:37,101.0
2011-04-21 00:14:40,97.0
2011-04-21 00:14:44,100.0
2011-04-21 00:14:47,103.0
2011-04-21 00:14:51,103.0
2011-04-21 00:14:54,105.0
2011-04-21 00:14:57,103.0
2011-04-21 00:15:01,102.0
2011-04-21 00:15:04,104.0
2011-04-21 00:15:08,101.0
2011-04-21 00:15:11,115.0
2011-04-21 00:15:15,101.0
2011-04-21 00:15:18,106.0
2011-04-21 00:15:22,101.0
2011-04-21 00:15:25,101.0
2011-04-21 00:15:34,102.0
2011-04-21 00:15:37,103.0
2011-04-21 00:15:41,105.0
2011-04-21 00:15:44,104.0
2011-04-21 00:15:48,100.0
2011-04-21 00:15:51,106.0
2011-04-21 00:15:55,101.0
2011-04-21 00:15:58,101.0
2011-04-21 00:16:02,103.0
2011-04-21 00:16:05,100.0
2011-04-21 00:16:08,104.0
2011-04-21 00:16:12,103.0
2011-04-21 00:16:15,103.0
2011-04-21 00:16:19,101.0
2011-04-21 00:16:22,104.0
2011-04-21 00:16:26,105.0
2011-04-21 00:16:35,102.0
2011-04-21 00:16:38,105.0
2011-04-21 00:16:41,101.0
2011-04-21 00:16:45,105.0
2011-04-21 00:16:48,100.0
2011-04-21 00:16:52,102.0
2011-04-21 00:16:56,101.0
2011-04-21 00:17:00,101.0
2011-04-21 00:17:03,104.0
2011-04-21 00:17:06,103.0
2011-04-21 00:17:10,101.0
2011-04-21 00:17:13,101.0
2011-04-21 00:17:17,104.0
2011-04-21 00:17:20,102.0
2011-04-21 00:17:24,102.0
2011-04-21 00:17:33,103.0
2011-04-21 00:17:36,102.0
2011-04-21 00:17:40,108.0
2011-04-21 00:17:43,101.0
2011-04-21 00:17:46,105.0
2011-04-21 00:17:50,103.0
2011-04-21 00:17:53,102.0
2011-04-21 00:17:57,106.0
2011-04-21 00:18:00,101.0
2011-04-21 00:18:04,103.0
2011-04-21 00:18:07,103.0
2011-04-21 00:18:10,102.0
2011-04-21 00:18:14,101.0
2011-04-21 00:18:17,100.0
2011-04-21 00:18:21,101.0
2011-04-21 00:18:24,104.0
2011-04-21 00:18:33,104.0
2011-04-21 00:18:37,101.0
2011-04-21 00:18:40,104.0
2011-04-21 00:18:44,103.0
2011-04-21 00:18:47,102.0
2011-04-21 00:18:51,104.0
2011-04-21 00:18:54,102.0
2011-04-21 00:18:58,106.0
2011-04-21 00:19:01,102.0
2011-04-21 00:19:05,102.0
2011-04-21 00:19:08,102.0
2011-04-21 00:19:12,106.0
2011-04-21 00:19:15,105.0
2011-04-21 00:19:19,100.0
2011-04-21 00:19:22,103.0
2011-04-21 00:19:26,105.0
2011-04-21 00:19:34,106.0
2011-04-21 00:19:38,99.0
2011-04-21 00:19:41,100.0
2011-04-21 00:19:45,105.0
2011-04-21 00:19:48,94.0
2011-04-21 00:19:52,98.0
2011-04-21 00:19:55,98.0
2011-04-21 00:19:58,96.0
2011-04-21 00:20:02,98.0
2011-04-21 00:20:06,96.0
2011-04-21 00:20:09,97.0
2011-04-21 00:20:13,93.0
2011-04-21 00:20:17,98.0
2011-04-21 00:20:20,96.0
2011-04-21 00:20:23,98.0
2011-04-21 00:20:32,97.0
2011-04-21 00:20:36,97.0
2011-04-21 00:20:39,94.0
2011-04-21 00:20:43,101.0
2011-04-21 00:20:46,97.0
2011-04-21 00:20:50,97.0
2011-04-21 00:20:53,99.0
2011-04-21 00:20:57,98.0
2011-04-21 00:21:00,102.0
2011-04-21 00:21:04,95.0
2011-04-21 00:21:07,99.0
2011-04-21 00:21:11,98.0
2011-04-21 00:21:14,95.0
2011-04-21 00:21:17,99.0
2011-04-21 00:21:21,95.0
2011-04-21 00:21:24,102.0
2011-04-21 00:21:33,95.0
2011-04-21 00:21:36,97.0
2011-04-21 00:21:40,97.0
2011-04-21 00:21:43,96.0
2011-04-21 00:21:46,98.0
2011-04-21 00:21:50,97.0
2011-04-21 00:21:53,99.0
2011-04-21 00:21:57,99.0
2011-04-21 00:22:00,99.0
2011-04-21 00:22:04,96.0
2011-04-21 00:22:07,95.0
2011-04-21 00:22:11,104.0
2011-04-21 00:22:14,106.0
2011-04-21 00:22:17,112.0
2011-04-21 00:22:21,93.0
2011-04-21 00:22:24,95.0
2011-04-21 00:22:33,97.0
2011-04-21 00:22:37,97.0
2011-04-21 00:22:40,96.0
2011-04-21 00:22:44,95.0
2011-04-21 00:22:47,100.0
2011-04-21 00:22:50,98.0
2011-04-21 00:22:54,94.0
2011-04-21 00:22:57,94.0
2011-04-21 00:23:00,97.0
2011-04-21 00:23:04,94.0
2011-04-21 00:23:08,95.0
2011-04-21 00:23:11,100.0
2011-04-21 00:23:15,97.0
2011-04-21 00:23:18,87.0
2011-04-21 00:23:22,104.0
2011-04-21 00:23:25,100.0
2011-04-21 00:23:34,95.0
2011-04-21 00:23:38,97.0
2011-04-21 00:23:41,97.0
2011-04-21 00:23:45,98.0
2011-04-21 00:23:48,95.0
2011-04-21 00:23:52,98.0
2011-04-21 00:23:55,96.0
2011-04-21 00:23:58,94.0
2011-04-21 00:24:02,100.0
2011-04-21 00:24:05,96.0
2011-04-21 00:24:09,95.0
2011-04-21 00:24:12,99.0
2011-04-21 00:24:16,96.0
2011-04-21 00:24:19,99.0
2011-04-21 00:24:22,96.0
2011-04-21 00:24:26,95.0
2011-04-21 00:24:34,97.0
2011-04-21 00:24:38,97.0
2011-04-21 00:24:41,97.0
2011-04-21 00:24:45,97.0
2011-04-21 00:24:48,98.0
2011-04-21 00:24:51,99.0
2011-04-21 00:24:55,99.0
2011-04-21 00:24:59,95.0
2011-04-21 00:25:02,96.0
2011-04-21 00:25:05,100.0
2011-04-21 00:25:09,99.0
2011-04-21 00:25:12,100.0
2011-04-21 00:25:16,101.0
2011-04-21 00:25:19,94.0
2011-04-21 00:25:23,99.0
2011-04-21 00:25:26,95.0
2011-04-21 00:25:35,99.0
2011-04-21 00:25:38,97.0
2011-04-21 00:25:42,97.0
2011-04-21 00:25:45,99.0
2011-04-21 00:25:49,96.0
2011-04-21 00:25:52,98.0
2011-04-21 00:25:55,97.0
2011-04-21 00:25:59,97.0
2011-04-21 00:26:02,99.0
2011-04-21 00:26:06,96.0
2011-04-21 00:26:09,98.0
2011-04-21 00:26:13,98.0
2011-04-21 00:26:16,96.0
2011-04-21 00:26:20,101.0
2011-04-21 00:26:23,97.0
2011-04-21 00:26:32,96.0
2011-04-21 00:26:35,95.0
2011-04-21 00:26:39,98.0
2011-04-21 00:26:42,102.0
2011-04-21 00:26:46,94.0
2011-04-21 00:26:49,100.0
2011-04-21 00:26:53,101.0
2011-04-21 00:26:56,97.0
2011-04-21 00:27:00,97.0
2011-04-21 00:27:03,97.0
2011-04-21 00:27:07,97.0
2011-04-21 00:27:10,95.0
2011-04-21 00:27:13,98.0
2011-04-21 00:27:17,96.0
2011-04-21 00:27:20,96.0
2011-04-21 00:27:24,95.0
2011-04-21 00:27:33,98.0
2011-04-21 00:27:36,97.0
2011-04-21 00:27:40,99.0
2011-04-21 00:27:43,96.0
2011-04-21 00:27:46,98.0
2011-04-21 00:27:50,95.0
2011-04-21 00:27:53,110.0
2011-04-21 00:27:57,112.0
2011-04-21 00:28:00,103.0
2011-04-21 00:28:04,102.0
2011-04-21 00:28:07,96.0
2011-04-21 00:28:11,92.0
2011-04-21 00:28:14,104.0
2011-04-21 00:28:17,92.0
2011-04-21 00:28:21,102.0
2011-04-21 00:28:24,103.0
2011-04-21 00:28:33,103.0
2011-04-21 00:28:36,102.0
2011-04-21 00:28:40,106.0
2011-04-21 00:28:43,101.0
2011-04-21 00:28:46,103.0
2011-04-21 00:28:50,105.0
2011-04-21 00:28:53,102.0
2011-04-21 00:28:57,106.0
2011-04-21 00:29:00,105.0
2011-04-21 00:29:04,103.0
2011-04-21 00:29:07,107.0
2011-04-21 00:29:11,101.0
2011-04-21 00:29:14,101.0
2011-04-21 00:29:18,102.0
2011-04-21 00:29:21,103.0
2011-04-21 00:29:25,103.0
2011-04-21 00:29:33,102.0
2011-04-21 00:29:37,105.0
2011-04-21 00:29:40,101.0
2011-04-21 00:29:44,99.0
2011-04-21 00:29:47,104.0
2011-04-21 00:29:50,100.0
2011-04-21 00:29:54,103.0
2011-04-21 00:29:57,99.0
2011-04-21 00:30:00,104.0
2011-04-21 00:30:04,100.0
2011-04-21 00:30:07,104.0
2011-04-21 00:30:11,104.0
2011-04-21 00:30:14,102.0
2011-04-21 00:30:18,103.0
2011-04-21 00:30:21,101.0
2011-04-21 00:30:25,101.0
2011-04-21 00:30:33,103.0
2011-04-21 00:30:37,101.0
2011-04-21 00:30:40,107.0
2011-04-21 00:30:44,100.0
2011-04-21 00:30:47,103.0
2011-04-21 00:30:51,101.0
2011-04-21 00:30:54,101.0
2011-04-21 00:30:58,104.0
2011-04-21 00:31:01,100.0
2011-04-21 00:31:05,104.0
2011-04-21 00:31:08,100.0
2011-04-21 00:31:11,104.0
2011-04-21 00:31:15,103.0
2011-04-21 00:31:18,102.0
2011-04-21 00:31:22,103.0
2011-04-21 00:31:25,100.0
2011-04-21 00:31:34,103.0
2011-04-21 00:31:37,98.0
2011-04-21 00:31:41,102.0
2011-04-21 00:31:44,100.0
2011-04-21 00:31:48,100.0
2011-04-21 00:31:51,101.0
2011-04-21 00:31:55,103.0
2011-04-21 00:31:58,102.0
2011-04-21 00:32:02,102.0
2011-04-21 00:32:05,99.0
2011-04-21 00:32:09,102.0
2011-04-21 00:32:12,110.0
2011-04-21 00:32:15,103.0
2011-04-21 00:32:19,100.0
2011-04-21 00:32:22,102.0
2011-04-21 00:32:25,104.0
2011-04-21 00:32:34,104.0
2011-04-21 00:32:37,104.0
2011-04-21 00:32:41,100.0
2011-04-21 00:32:44,104.0
2011-04-21 00:32:48,100.0
2011-04-21 00:32:51,102.0
2011-04-21 00:32:55,97.0
2011-04-21 00:32:58,103.0
2011-04-21 00:33:01,104.0
2011-04-21 00:33:05,102.0
2011-04-21 00:33:08,101.0
2011-04-21 00:33:12,100.0
2011-04-21 00:33:15,102.0
2011-04-21 00:33:19,104.0
2011-04-21 00:33:22,97.0
2011-04-21 00:33:26,102.0
2011-04-21 00:33:34,104.0
2011-04-21 00:33:38,104.0
2011-04-21 00:33:41,103.0
2011-04-21 00:33:45,101.0
2011-04-21 00:33:48,102.0
2011-04-21 00:33:51,103.0
2011-04-21 00:33:55,104.0
2011-04-21 00:33:58,102.0
2011-04-21 00:34:01,104.0
2011-04-21 00:34:05,103.0
2011-04-21 00:34:08,104.0
2011-04-21 00:34:12,102.0
2011-04-21 00:34:15,103.0
2011-04-21 00:34:19,103.0
2011-04-21 00:34:22,102.0
2011-04-21 00:34:26,105.0
2011-04-21 00:34:34,100.0
2011-04-21 00:34:38,103.0
2011-04-21 00:34:41,105.0
2011-04-21 00:34:45,101.0
2011-04-21 00:34:48,99.0
2011-04-21 00:34:52,97.0
2011-04-21 00:34:55,98.0
2011-04-21 00:34:58,94.0
2011-04-21 00:35:02,92.0
2011-04-21 00:35:05,98.0
2011-04-21 00:35:09,96.0
2011-04-21 00:35:12,89.0
2011-04-21 00:35:16,96.0
2011-04-21 00:35:19,98.0
2011-04-21 00:35:23,100.0
2011-04-21 00:35:26,100.0
2011-04-21 00:35:35,97.0
2011-04-21 00:35:38,96.0
2011-04-21 00:35:42,97.0
2011-04-21 00:35:45,99.0
2011-04-21 00:35:49,100.0
2011-04-21 00:35:52,95.0
2011-04-21 00:35:56,98.0
2011-04-21 00:35:59,96.0
2011-04-21 00:36:03,96.0
2011-04-21 00:36:06,102.0
2011-04-21 00:36:10,103.0
2011-04-21 00:36:13,94.0
2011-04-21 00:36:16,97.0
2011-04-21 00:36:20,94.0
2011-04-21 00:36:23,96.0
2011-04-21 00:36:32,101.0
2011-04-21 00:36:35,99.0
2011-04-21 00:36:39,97.0
2011-04-21 00:36:42,100.0
2011-04-21 00:36:46,99.0
2011-04-21 00:36:49,101.0
2011-04-21 00:36:53,99.0
2011-04-21 00:36:56,98.0
2011-04-21 00:36:59,97.0
2011-04-21 00:37:03,101.0
2011-04-21 00:37:06,100.0
2011-04-21 00:37:10,99.0
2011-04-21 00:37:13,97.0
2011-04-21 00:37:17,101.0
2011-04-21 00:37:20,99.0
2011-04-21 00:37:23,100.0
2011-04-21 00:37:32,96.0
2011-04-21 00:37:35,98.0
2011-04-21 00:37:39,101.0
2011-04-21 00:37:42,97.0
2011-04-21 00:37:45,101.0
2011-04-21 00:37:49,97.0
2011-04-21 00:37:52,103.0
2011-04-21 00:37:56,98.0
2011-04-21 00:37:59,101.0
2011-04-21 00:38:03,97.0
2011-04-21 00:38:06,100.0
2011-04-21 00:38:10,98.0
2011-04-21 00:38:13,97.0
2011-04-21 00:38:17,101.0
2011-04-21 00:38:20,104.0
2011-04-21 00:38:23,97.0
2011-04-21 00:38:32,97.0
2011-04-21 00:38:36,101.0
2011-04-21 00:38:39,96.0
2011-04-21 00:38:43,96.0
2011-04-21 00:38:46,97.0
2011-04-21 00:38:50,99.0
2011-04-21 00:38:53,98.0
2011-04-21 00:38:56,96.0
2011-04-21 00:39:00,99.0
2011-04-21 00:39:03,98.0
2011-04-21 00:39:07,98.0
2011-04-21 00:39:10,96.0
2011-04-21 00:39:14,98.0
2011-04-21 00:39:17,99.0
2011-04-21 00:39:21,103.0
2011-04-21 00:39:24,93.0
2011-04-21 00:39:33,97.0
2011-04-21 00:39:36,100.0
2011-04-21 00:39:40,99.0
2011-04-21 00:39:43,99.0
2011-04-21 00:39:47,102.0
2011-04-21 00:39:50,100.0
2011-04-21 00:39:54,101.0
2011-04-21 00:39:57,104.0
2011-04-21 00:40:01,100.0
2011-04-21 00:40:04,99.0
2011-04-21 00:40:08,99.0
2011-04-21 00:40:11,98.0
2011-04-21 00:40:14,96.0
2011-04-21 00:40:18,96.0
2011-04-21 00:40:21,98.0
2011-04-21 00:40:25,98.0
2011-04-21 00:40:33,100.0
2011-04-21 00:40:37,98.0
2011-04-21 00:40:40,99.0
2011-04-21 00:40:43,97.0
2011-04-21 00:40:47,101.0
2011-04-21 00:40:50,100.0
2011-04-21 00:40:54,94.0
2011-04-21 00:40:57,101.0
2011-04-21 00:41:01,97.0
2011-04-21 00:41:04,98.0
2011-04-21 00:41:08,103.0
2011-04-21 00:41:11,96.0
2011-04-21 00:41:15,98.0
2011-04-21 00:41:18,95.0
2011-04-21 00:41:21,104.0
2011-04-21 00:41:25,95.0
2011-04-21 00:41:34,101.0
2011-04-21 00:41:37,95.0
2011-04-21 00:41:41,97.0
2011-04-21 00:41:44,99.0
2011-04-21 00:41:47,98.0
2011-04-21 00:41:51,98.0
2011-04-21 00:41:54,96.0
2011-04-21 00:41:58,95.0
2011-04-21 00:42:01,96.0
2011-04-21 00:42:05,98.0
2011-04-21 00:42:08,98.0
2011-04-21 00:42:12,102.0
2011-04-21 00:42:15,97.0
2011-04-21 00:42:19,99.0
2011-04-21 00:42:22,98.0
2011-04-21 00:42:25,95.0
2011-04-21 00:42:34,92.0
2011-04-21 00:42:38,96.0
2011-04-21 00:42:41,95.0
2011-04-21 00:42:45,98.0
2011-04-21 00:42:48,99.0
2011-04-21 00:42:51,105.0
2011-04-21 00:42:55,113.0
2011-04-21 00:42:58,113.0
2011-04-21 00:43:02,105.0
2011-04-21 00:43:05,104.0
2011-04-21 00:43:09,103.0
2011-04-21 00:43:12,104.0
2011-04-21 00:43:16,97.0
2011-04-21 00:43:19,101.0
2011-04-21 00:43:23,105.0
2011-04-21 00:43:26,103.0
2011-04-21 00:43:34,105.0
2011-04-21 00:43:38,103.0
2011-04-21 00:43:41,105.0
2011-04-21 00:43:45,105.0
2011-04-21 00:43:48,101.0
2011-04-21 00:43:52,103.0
2011-04-21 00:43:55,102.0
2011-04-21 00:43:59,101.0
2011-04-21 00:44:02,104.0
2011-04-21 00:44:06,104.0
2011-04-21 00:44:09,104.0
2011-04-21 00:44:12,102.0
2011-04-21 00:44:16,99.0
2011-04-21 00:44:19,104.0
2011-04-21 00:44:23,102.0
2011-04-21 00:44:26,99.0
2011-04-21 00:44:35,101.0
2011-04-21 00:44:38,101.0
2011-04-21 00:44:42,102.0
2011-04-21 00:44:45,106.0
2011-04-21 00:44:49,102.0
2011-04-21 00:44:52,104.0
2011-04-21 00:44:56,102.0
2011-04-21 00:44:59,105.0
2011-04-21 00:45:03,107.0
2011-04-21 00:45:06,101.0
2011-04-21 00:45:10,108.0
2011-04-21 00:45:13,99.0
2011-04-21 00:45:16,100.0
2011-04-21 00:45:20,102.0
2011-04-21 00:45:23,101.0
2011-04-21 00:45:32,102.0
2011-04-21 00:45:35,101.0
2011-04-21 00:45:39,102.0
2011-04-21 00:45:42,105.0
2011-04-21 00:45:46,101.0
2011-04-21 00:45:49,103.0
2011-04-21 00:45:52,100.0
2011-04-21 00:45:56,105.0
2011-04-21 00:45:59,101.0
2011-04-21 00:46:03,104.0
2011-04-21 00:46:06,101.0
2011-04-21 00:46:10,105.0
2011-04-21 00:46:13,105.0
2011-04-21 00:46:17,104.0
2011-04-21 00:46:20,104.0
2011-04-21 00:46:24,104.0
2011-04-21 00:46:33,102.0
2011-04-21 00:46:36,103.0
2011-04-21 00:46:40,103.0
2011-04-21 00:46:43,104.0
2011-04-21 00:46:47,103.0
2011-04-21 00:46:50,102.0
2011-04-21 00:46:54,100.0
2011-04-21 00:46:57,102.0
2011-04-21 00:47:00,101.0
2011-04-21 00:47:04,102.0
2011-04-21 00:47:07,102.0
2011-04-21 00:47:10,104.0
2011-04-21 00:47:14,103.0
2011-04-21 00:47:17,100.0
2011-04-21 00:47:21,104.0
2011-04-21 00:47:24,103.0
2011-04-21 00:47:33,103.0
2011-04-21 00:47:37,103.0
2011-04-21 00:47:40,103.0
2011-04-21 00:47:44,103.0
2011-04-21 00:47:47,102.0
2011-04-21 00:47:50,102.0
2011-04-21 00:47:54,102.0
2011-04-21 00:47:58,104.0
2011-04-21 00:48:01,105.0
2011-04-21 00:48:04,105.0
2011-04-21 00:48:08,100.0
2011-04-21 00:48:11,104.0
2011-04-21 00:48:15,99.0
2011-04-21 00:48:18,102.0
2011-04-21 00:48:21,100.0
2011-04-21 00:48:25,103.0
2011-04-21 00:48:34,103.0
2011-04-21 00:48:37,96.0
2011-04-21 00:48:40,104.0
2011-04-21 00:48:44,100.0
2011-04-21 00:48:47,103.0
2011-04-21 00:48:51,104.0
2011-04-21 00:48:54,103.0
2011-04-21 00:48:58,100.0
2011-04-21 00:49:01,104.0
2011-04-21 00:49:05,104.0
2011-04-21 00:49:08,101.0
2011-04-21 00:49:12,103.0
2011-04-21 00:49:15,100.0
2011-04-21 00:49:19,99.0
2011-04-21 00:49:22,102.0
2011-04-21 00:49:26,104.0
2011-04-21 00:49:34,104.0
2011-04-21 00:49:37,101.0
2011-04-21 00:49:41,102.0
2011-04-21 00:49:44,102.0
2011-04-21 00:49:48,102.0
2011-04-21 00:49:51,99.0
2011-04-21 00:49:54,89.0
2011-04-21 00:49:58,99.0
2011-04-21 00:50:01,98.0
2011-04-21 00:50:05,98.0
2011-04-21 00:50:08,98.0
2011-04-21 00:50:12,97.0
2011-04-21 00:50:15,98.0
2011-04-21 00:50:19,99.0
2011-04-21 00:50:22,114.0
2011-04-21 00:50:26,113.0
2011-04-21 00:50:34,107.0
2011-04-21 00:50:38,100.0
2011-04-21 00:50:41,106.0
2011-04-21 00:50:45,102.0
2011-04-21 00:50:48,103.0
2011-04-21 00:50:52,106.0
2011-04-21 00:50:55,102.0
2011-04-21 00:50:58,113.0
2011-04-21 00:51:02,106.0
2011-04-21 00:51:05,108.0
2011-04-21 00:51:09,103.0
2011-04-21 00:51:12,104.0
2011-04-21 00:51:15,100.0
2011-04-21 00:51:19,109.0
2011-04-21 00:51:23,99.0
2011-04-21 00:51:26,104.0
2011-04-21 00:51:35,108.0
2011-04-21 00:51:38,104.0
2011-04-21 00:51:42,103.0
2011-04-21 00:51:45,103.0
