physical_quantity,power
2011-04-21 06:19:06,3.0
2011-04-21 06:19:09,3.0
2011-04-21 06:19:13,3.0
2011-04-21 06:19:16,3.0
2011-04-21 06:19:20,3.0
2011-04-21 06:19:23,3.0
2011-04-21 06:19:26,3.0
2011-04-21 06:19:30,3.0
2011-04-21 06:19:33,3.0
2011-04-21 06:19:37,3.0
2011-04-21 06:19:40,3.0
2011-04-21 06:19:44,3.0
2011-04-21 06:19:47,3.0
2011-04-21 06:19:51,3.0
2011-04-21 06:19:59,3.0
2011-04-21 06:20:03,3.0
2011-04-21 06:20:06,3.0
2011-04-21 06:20:10,3.0
2011-04-21 06:20:13,3.0
2011-04-21 06:20:17,3.0
2011-04-21 06:20:20,3.0
2011-04-21 06:20:23,3.0
2011-04-21 06:20:27,3.0
2011-04-21 06:20:30,3.0
2011-04-21 06:20:34,3.0
2011-04-21 06:20:37,3.0
2011-04-21 06:20:41,3.0
2011-04-21 06:20:44,3.0
2011-04-21 06:20:47,3.0
2011-04-21 06:20:51,3.0
2011-04-21 06:20:59,3.0
2011-04-21 06:21:03,3.0
2011-04-21 06:21:06,3.0
2011-04-21 06:21:10,3.0
2011-04-21 06:21:14,3.0
2011-04-21 06:21:17,3.0
2011-04-21 06:21:20,3.0
2011-04-21 06:21:24,3.0
2011-04-21 06:21:27,3.0
2011-04-21 06:21:31,3.0
2011-04-21 06:21:34,3.0
2011-04-21 06:21:38,2.0
2011-04-21 06:21:41,3.0
2011-04-21 06:21:45,3.0
2011-04-21 06:21:48,3.0
2011-04-21 06:21:57,3.0
2011-04-21 06:22:00,3.0
2011-04-21 06:22:04,3.0
2011-04-21 06:22:07,3.0
2011-04-21 06:22:11,3.0
2011-04-21 06:22:14,3.0
2011-04-21 06:22:17,3.0
2011-04-21 06:22:21,3.0
2011-04-21 06:22:24,3.0
2011-04-21 06:22:28,3.0
2011-04-21 06:22:31,3.0
2011-04-21 06:22:35,3.0
2011-04-21 06:22:38,3.0
2011-04-21 06:22:42,3.0
2011-04-21 06:22:45,3.0
2011-04-21 06:22:48,3.0
2011-04-21 06:22:57,3.0
2011-04-21 06:23:01,3.0
2011-04-21 06:23:04,3.0
2011-04-21 06:23:08,3.0
2011-04-21 06:23:11,3.0
2011-04-21 06:23:14,3.0
2011-04-21 06:23:18,3.0
2011-04-21 06:23:21,3.0
2011-04-21 06:23:25,3.0
2011-04-21 06:23:28,3.0
2011-04-21 06:23:32,3.0
2011-04-21 06:23:35,3.0
2011-04-21 06:23:39,3.0
2011-04-21 06:23:42,3.0
2011-04-21 06:23:45,3.0
2011-04-21 06:23:49,3.0
2011-04-21 06:23:58,4.0
2011-04-21 06:24:01,3.0
2011-04-21 06:24:05,3.0
2011-04-21 06:24:08,3.0
2011-04-21 06:24:11,3.0
2011-04-21 06:24:15,3.0
2011-04-21 06:24:18,3.0
2011-04-21 06:24:22,3.0
2011-04-21 06:24:25,3.0
2011-04-21 06:24:28,3.0
2011-04-21 06:24:31,3.0
2011-04-21 06:24:35,3.0
2011-04-21 06:24:38,3.0
2011-04-21 06:24:42,3.0
2011-04-21 06:24:45,3.0
2011-04-21 06:24:49,3.0
2011-04-21 06:24:58,3.0
2011-04-21 06:25:01,3.0
2011-04-21 06:25:05,3.0
2011-04-21 06:25:08,3.0
2011-04-21 06:25:12,3.0
2011-04-21 06:25:15,3.0
2011-04-21 06:25:19,3.0
2011-04-21 06:25:22,3.0
2011-04-21 06:25:25,3.0
2011-04-21 06:25:29,3.0
2011-04-21 06:25:32,3.0
2011-04-21 06:25:36,3.0
2011-04-21 06:25:39,3.0
2011-04-21 06:25:43,3.0
2011-04-21 06:25:46,3.0
2011-04-21 06:25:50,3.0
2011-04-21 06:25:58,3.0
2011-04-21 06:26:02,3.0
2011-04-21 06:26:05,3.0
2011-04-21 06:26:09,3.0
2011-04-21 06:26:12,3.0
2011-04-21 06:26:16,4.0
2011-04-21 06:26:19,3.0
2011-04-21 06:26:23,3.0
2011-04-21 06:26:26,3.0
2011-04-21 06:26:30,3.0
2011-04-21 06:26:33,4.0
2011-04-21 06:26:36,3.0
2011-04-21 06:26:40,3.0
2011-04-21 06:26:43,3.0
2011-04-21 06:26:47,3.0
2011-04-21 06:26:50,3.0
2011-04-21 06:26:59,3.0
2011-04-21 06:27:02,3.0
2011-04-21 06:27:06,3.0
2011-04-21 06:27:09,3.0
2011-04-21 06:27:13,3.0
2011-04-21 06:27:16,3.0
2011-04-21 06:27:20,4.0
2011-04-21 06:27:23,3.0
2011-04-21 06:27:27,3.0
2011-04-21 06:27:30,3.0
2011-04-21 06:27:33,3.0
2011-04-21 06:27:37,3.0
2011-04-21 06:27:40,3.0
2011-04-21 06:27:44,3.0
2011-04-21 06:27:47,3.0
2011-04-21 06:27:51,3.0
2011-04-21 06:27:59,3.0
2011-04-21 06:28:03,3.0
2011-04-21 06:28:07,3.0
2011-04-21 06:28:10,3.0
2011-04-21 06:28:13,3.0
2011-04-21 06:28:17,3.0
2011-04-21 06:28:20,3.0
2011-04-21 06:28:24,3.0
2011-04-21 06:28:27,3.0
2011-04-21 06:28:31,3.0
2011-04-21 06:28:34,3.0
2011-04-21 06:28:38,3.0
2011-04-21 06:28:41,3.0
2011-04-21 06:28:44,3.0
2011-04-21 06:28:48,3.0
2011-04-21 06:28:57,3.0
2011-04-21 06:29:00,3.0
2011-04-21 06:29:04,3.0
2011-04-21 06:29:07,3.0
2011-04-21 06:29:11,3.0
2011-04-21 06:29:14,3.0
2011-04-21 06:29:18,3.0
2011-04-21 06:29:21,3.0
2011-04-21 06:29:24,3.0
2011-04-21 06:29:27,3.0
2011-04-21 06:29:31,3.0
2011-04-21 06:29:34,3.0
2011-04-21 06:29:38,3.0
2011-04-21 06:29:41,3.0
2011-04-21 06:29:45,3.0
2011-04-21 06:29:48,3.0
2011-04-21 06:29:57,3.0
2011-04-21 06:30:00,3.0
2011-04-21 06:30:04,3.0
2011-04-21 06:30:07,3.0
2011-04-21 06:30:11,3.0
2011-04-21 06:30:14,3.0
2011-04-21 06:30:17,3.0
2011-04-21 06:30:21,3.0
2011-04-21 06:30:24,3.0
2011-04-21 06:30:28,3.0
2011-04-21 06:30:31,3.0
2011-04-21 06:30:35,3.0
2011-04-21 06:30:38,3.0
2011-04-21 06:30:42,3.0
2011-04-21 06:30:45,3.0
2011-04-21 06:30:49,3.0
2011-04-21 06:30:57,3.0
2011-04-21 06:31:01,3.0
2011-04-21 06:31:04,3.0
2011-04-21 06:31:08,3.0
2011-04-21 06:31:11,3.0
2011-04-21 06:31:15,3.0
2011-04-21 06:31:18,3.0
2011-04-21 06:31:21,3.0
2011-04-21 06:31:25,3.0
2011-04-21 06:31:28,3.0
2011-04-21 06:31:32,3.0
2011-04-21 06:31:35,3.0
2011-04-21 06:31:38,3.0
2011-04-21 06:31:42,3.0
2011-04-21 06:31:45,3.0
2011-04-21 06:31:49,3.0
2011-04-21 06:31:57,3.0
2011-04-21 06:32:01,3.0
2011-04-21 06:32:04,3.0
2011-04-21 06:32:08,3.0
2011-04-21 06:32:11,3.0
2011-04-21 06:32:15,3.0
2011-04-21 06:32:18,3.0
2011-04-21 06:32:22,3.0
2011-04-21 06:32:25,3.0
2011-04-21 06:32:28,3.0
2011-04-21 06:32:32,3.0
2011-04-21 06:32:35,3.0
2011-04-21 06:32:39,3.0
2011-04-21 06:32:42,3.0
2011-04-21 06:32:45,3.0
2011-04-21 06:32:49,3.0
2011-04-21 06:32:58,3.0
2011-04-21 06:33:01,3.0
2011-04-21 06:33:05,3.0
2011-04-21 06:33:08,3.0
2011-04-21 06:33:12,3.0
2011-04-21 06:33:15,3.0
2011-04-21 06:33:19,3.0
2011-04-21 06:33:22,3.0
2011-04-21 06:33:25,3.0
2011-04-21 06:33:29,3.0
2011-04-21 06:33:32,3.0
2011-04-21 06:33:36,3.0
2011-04-21 06:33:39,3.0
2011-04-21 06:33:43,3.0
2011-04-21 06:33:46,3.0
2011-04-21 06:33:50,3.0
2011-04-21 06:33:59,3.0
2011-04-21 06:34:02,3.0
2011-04-21 06:34:06,3.0
2011-04-21 06:34:09,3.0
2011-04-21 06:34:13,3.0
2011-04-21 06:34:16,3.0
2011-04-21 06:34:20,3.0
2011-04-21 06:34:23,3.0
2011-04-21 06:34:26,3.0
2011-04-21 06:34:30,3.0
2011-04-21 06:34:33,3.0
2011-04-21 06:34:37,3.0
2011-04-21 06:34:40,3.0
2011-04-21 06:34:44,3.0
2011-04-21 06:34:47,3.0
2011-04-21 06:34:51,3.0
2011-04-21 06:34:59,3.0
2011-04-21 06:35:03,3.0
2011-04-21 06:35:06,3.0
2011-04-21 06:35:10,3.0
2011-04-21 06:35:13,3.0
2011-04-21 06:35:17,3.0
2011-04-21 06:35:20,3.0
2011-04-21 06:35:23,3.0
2011-04-21 06:35:27,3.0
2011-04-21 06:35:30,3.0
2011-04-21 06:35:34,3.0
2011-04-21 06:35:37,3.0
2011-04-21 06:35:41,3.0
2011-04-21 06:35:44,3.0
2011-04-21 06:35:48,3.0
2011-04-21 06:35:56,3.0
2011-04-21 06:36:00,3.0
2011-04-21 06:36:03,3.0
2011-04-21 06:36:07,3.0
2011-04-21 06:36:10,3.0
2011-04-21 06:36:14,3.0
2011-04-21 06:36:17,3.0
2011-04-21 06:36:21,3.0
2011-04-21 06:36:24,3.0
2011-04-21 06:36:27,3.0
2011-04-21 06:36:31,3.0
2011-04-21 06:36:34,3.0
2011-04-21 06:36:38,3.0
2011-04-21 06:36:41,3.0
2011-04-21 06:36:44,3.0
2011-04-21 06:36:48,3.0
2011-04-21 06:36:57,3.0
2011-04-21 06:37:00,3.0
2011-04-21 06:37:04,3.0
2011-04-21 06:37:07,3.0
2011-04-21 06:37:11,3.0
2011-04-21 06:37:14,3.0
2011-04-21 06:37:17,3.0
2011-04-21 06:37:21,3.0
2011-04-21 06:37:24,3.0
2011-04-21 06:37:27,3.0
2011-04-21 06:37:31,3.0
2011-04-21 06:37:34,3.0
2011-04-21 06:37:38,3.0
2011-04-21 06:37:41,3.0
2011-04-21 06:37:44,3.0
2011-04-21 06:37:48,3.0
2011-04-21 06:37:57,3.0
2011-04-21 06:38:00,3.0
2011-04-21 06:38:04,3.0
2011-04-21 06:38:07,3.0
2011-04-21 06:38:10,3.0
2011-04-21 06:38:14,3.0
2011-04-21 06:38:17,3.0
2011-04-21 06:38:21,4.0
2011-04-21 06:38:24,3.0
2011-04-21 06:38:28,3.0
2011-04-21 06:38:31,3.0
2011-04-21 06:38:35,3.0
2011-04-21 06:38:38,2.0
2011-04-21 06:38:42,3.0
2011-04-21 06:38:45,3.0
2011-04-21 06:38:49,3.0
2011-04-21 06:38:57,3.0
2011-04-21 06:39:01,3.0
2011-04-21 06:39:05,3.0
2011-04-21 06:39:08,3.0
2011-04-21 06:39:11,3.0
2011-04-21 06:39:15,3.0
2011-04-21 06:39:18,3.0
2011-04-21 06:39:22,3.0
2011-04-21 06:39:25,3.0
2011-04-21 06:39:29,3.0
2011-04-21 06:39:32,3.0
2011-04-21 06:39:36,3.0
2011-04-21 06:39:39,3.0
2011-04-21 06:39:42,3.0
2011-04-21 06:39:46,3.0
2011-04-21 06:39:49,3.0
2011-04-21 06:39:58,3.0
2011-04-21 06:40:02,3.0
2011-04-21 06:40:05,3.0
2011-04-21 06:40:08,3.0
2011-04-21 06:40:12,3.0
2011-04-21 06:40:15,3.0
2011-04-21 06:40:18,3.0
2011-04-21 06:40:22,3.0
2011-04-21 06:40:25,3.0
2011-04-21 06:40:29,3.0
2011-04-21 06:40:32,3.0
2011-04-21 06:40:35,3.0
2011-04-21 06:40:39,3.0
2011-04-21 06:40:42,3.0
2011-04-21 06:40:46,3.0
2011-04-21 06:40:49,3.0
2011-04-21 06:40:58,3.0
2011-04-21 06:41:02,3.0
2011-04-21 06:41:05,3.0
2011-04-21 06:41:09,3.0
2011-04-21 06:41:12,3.0
2011-04-21 06:41:15,3.0
2011-04-21 06:41:19,3.0
2011-04-21 06:41:22,3.0
2011-04-21 06:41:26,3.0
2011-04-21 06:41:29,3.0
2011-04-21 06:41:33,3.0
2011-04-21 06:41:36,3.0
2011-04-21 06:41:40,3.0
2011-04-21 06:41:43,3.0
2011-04-21 06:41:46,3.0
2011-04-21 06:41:50,3.0
2011-04-21 06:41:58,3.0
2011-04-21 06:42:02,3.0
2011-04-21 06:42:05,3.0
2011-04-21 06:42:08,3.0
2011-04-21 06:42:12,3.0
2011-04-21 06:42:15,3.0
2011-04-21 06:42:19,3.0
2011-04-21 06:42:22,3.0
2011-04-21 06:42:26,3.0
2011-04-21 06:42:29,3.0
2011-04-21 06:42:33,3.0
2011-04-21 06:42:36,3.0
2011-04-21 06:42:40,3.0
2011-04-21 06:42:43,3.0
2011-04-21 06:42:47,3.0
2011-04-21 06:42:50,3.0
2011-04-21 06:42:59,2.0
2011-04-21 06:43:02,3.0
2011-04-21 06:43:05,3.0
2011-04-21 06:43:09,3.0
2011-04-21 06:43:12,3.0
2011-04-21 06:43:16,3.0
2011-04-21 06:43:19,3.0
2011-04-21 06:43:23,3.0
2011-04-21 06:43:26,3.0
2011-04-21 06:43:29,3.0
2011-04-21 06:43:33,3.0
2011-04-21 06:43:36,3.0
2011-04-21 06:43:40,3.0
2011-04-21 06:43:43,3.0
2011-04-21 06:43:47,3.0
2011-04-21 06:43:50,3.0
2011-04-21 06:43:59,3.0
2011-04-21 06:44:02,3.0
2011-04-21 06:44:06,3.0
2011-04-21 06:44:09,3.0
2011-04-21 06:44:13,3.0
2011-04-21 06:44:16,3.0
2011-04-21 06:44:20,3.0
2011-04-21 06:44:23,3.0
2011-04-21 06:44:27,3.0
2011-04-21 06:44:30,3.0
2011-04-21 06:44:34,3.0
2011-04-21 06:44:37,3.0
2011-04-21 06:44:40,3.0
2011-04-21 06:44:44,3.0
2011-04-21 06:44:47,3.0
2011-04-21 06:44:51,3.0
2011-04-21 06:45:00,3.0
2011-04-21 06:45:03,3.0
2011-04-21 06:45:07,3.0
2011-04-21 06:45:10,3.0
2011-04-21 06:45:13,3.0
2011-04-21 06:45:17,3.0
2011-04-21 06:45:20,3.0
2011-04-21 06:45:24,3.0
2011-04-21 06:45:27,3.0
2011-04-21 06:45:30,3.0
2011-04-21 06:45:34,3.0
2011-04-21 06:45:37,3.0
2011-04-21 06:45:41,3.0
2011-04-21 06:45:44,3.0
2011-04-21 06:45:48,3.0
2011-04-21 06:45:56,3.0
2011-04-21 06:46:00,3.0
2011-04-21 06:46:03,3.0
2011-04-21 06:46:07,3.0
2011-04-21 06:46:10,3.0
2011-04-21 06:46:14,3.0
2011-04-21 06:46:17,3.0
2011-04-21 06:46:38,3.0
2011-04-21 06:46:41,3.0
2011-04-21 06:46:45,3.0
2011-04-21 06:46:48,3.0
2011-04-21 06:46:57,2.0
