,active
2011-05-25 08:00:00-04:00,102.93081
2011-05-25 09:00:00-04:00,52.969112
2011-05-25 10:00:00-04:00,57.765896
2011-05-25 11:00:00-04:00,86.26422
2011-05-25 12:00:00-04:00,94.12694
2011-05-25 13:00:00-04:00,74.13996
2011-05-25 14:00:00-04:00,58.784885
2011-05-25 15:00:00-04:00,55.87826
2011-05-25 16:00:00-04:00,96.09556
2011-05-25 17:00:00-04:00,95.23962
2011-05-25 18:00:00-04:00,73.31528
2011-05-25 19:00:00-04:00,67.33366
2011-05-25 20:00:00-04:00,84.53083
2011-05-25 21:00:00-04:00,116.43833
2011-05-25 22:00:00-04:00,139.09776
2011-05-25 23:00:00-04:00,89.98381
2011-05-26 00:00:00-04:00,101.35344
2011-05-26 01:00:00-04:00,162.93822
2011-05-26 02:00:00-04:00,154.81467
2011-05-26 03:00:00-04:00,59.614864
2011-05-26 04:00:00-04:00,52.849567
2011-05-26 05:00:00-04:00,60.533848
2011-05-26 06:00:00-04:00,76.08792
2011-05-26 07:00:00-04:00,75.24526
2011-05-26 08:00:00-04:00,79.00096
2011-05-26 09:00:00-04:00,78.49762
2011-05-26 10:00:00-04:00,55.650513
2011-05-26 11:00:00-04:00,60.028957
2011-05-26 12:00:00-04:00,79.3942
2011-05-26 13:00:00-04:00,83.77273
2011-05-26 14:00:00-04:00,84.49663
2011-05-26 15:00:00-04:00,66.26133
2011-05-26 16:00:00-04:00,57.509632
2011-05-26 17:00:00-04:00,56.566055
2011-05-26 18:00:00-04:00,91.73623
2011-05-26 19:00:00-04:00,91.23865
2011-05-26 20:00:00-04:00,78.39382
2011-05-26 21:00:00-04:00,57.51684
2011-05-26 22:00:00-04:00,56.841545
2011-05-26 23:00:00-04:00,103.19213
2011-05-27 00:00:00-04:00,89.275635
2011-05-27 01:00:00-04:00,71.88837
2011-05-27 02:00:00-04:00,55.23457
2011-05-27 03:00:00-04:00,60.19604
2011-05-27 04:00:00-04:00,79.61075
2011-05-27 05:00:00-04:00,82.19887
2011-05-27 06:00:00-04:00,81.00774
2011-05-27 07:00:00-04:00,74.32077
2011-05-27 08:00:00-04:00,55.40329
2011-05-27 09:00:00-04:00,52.223293
2011-05-27 10:00:00-04:00,77.86667
2011-05-27 11:00:00-04:00,81.7667
2011-05-27 12:00:00-04:00,84.695274
2011-05-27 13:00:00-04:00,69.13043
2011-05-27 14:00:00-04:00,59.402122
2011-05-27 15:00:00-04:00,61.306282
2011-05-27 16:00:00-04:00,86.702415
2011-05-27 17:00:00-04:00,97.05899
2011-05-27 18:00:00-04:00,84.99613
2011-05-27 19:00:00-04:00,61.594204
2011-05-27 20:00:00-04:00,66.11368
2011-05-27 21:00:00-04:00,106.925606
2011-05-27 22:00:00-04:00,91.86982
2011-05-27 23:00:00-04:00,60.340405
2011-05-28 00:00:00-04:00,60.993237
2011-05-28 01:00:00-04:00,104.301155
2011-05-28 02:00:00-04:00,96.34816
2011-05-28 03:00:00-04:00,58.55502
2011-05-28 04:00:00-04:00,54.613525
2011-05-28 05:00:00-04:00,96.94021
2011-05-28 06:00:00-04:00,97.554054
2011-05-28 07:00:00-04:00,63.857834
2011-05-28 08:00:00-04:00,56.399227
2011-05-28 09:00:00-04:00,73.321045
2011-05-28 10:00:00-04:00,93.4207
2011-05-28 11:00:00-04:00,92.97289
2011-05-28 12:00:00-04:00,60.775627
2011-05-28 13:00:00-04:00,62.500965
2011-05-28 14:00:00-04:00,87.15087
2011-05-28 15:00:00-04:00,106.11004
2011-05-28 16:00:00-04:00,71.71111
2011-05-28 17:00:00-04:00,61.021255
2011-05-28 18:00:00-04:00,87.18883
2011-05-28 19:00:00-04:00,111.09275
2011-05-28 20:00:00-04:00,67.45314
2011-05-28 21:00:00-04:00,60.125603
2011-05-28 22:00:00-04:00,91.36898
2011-05-28 23:00:00-04:00,109.143135
2011-05-29 00:00:00-04:00,65.889854
2011-05-29 01:00:00-04:00,57.20116
2011-05-29 02:00:00-04:00,90.313705
2011-05-29 03:00:00-04:00,102.6162
2011-05-29 04:00:00-04:00,68.3122
2011-05-29 05:00:00-04:00,56.735775
2011-05-29 06:00:00-04:00,80.655075
2011-05-29 07:00:00-04:00,101.163605
2011-05-29 08:00:00-04:00,74.80925
2011-05-29 09:00:00-04:00,56.248314
2011-05-29 10:00:00-04:00,72.775314
2011-05-29 11:00:00-04:00,102.6332
2011-05-29 12:00:00-04:00,83.588234
2011-05-29 13:00:00-04:00,59.161198
2011-05-29 14:00:00-04:00,69.3314
2011-05-29 15:00:00-04:00,110.50918
2011-05-29 16:00:00-04:00,84.94197
2011-05-29 17:00:00-04:00,87.89835
2011-05-29 18:00:00-04:00,118.20076
2011-05-29 19:00:00-04:00,92.99434
2011-05-29 20:00:00-04:00,60.21332
2011-05-29 21:00:00-04:00,61.597103
2011-05-29 22:00:00-04:00,101.8187
2011-05-29 23:00:00-04:00,174.53423
2011-05-30 00:00:00-04:00,117.79944
2011-05-30 01:00:00-04:00,128.49567
2011-05-30 02:00:00-04:00,82.27546
2011-05-30 03:00:00-04:00,54.843327
2011-05-30 04:00:00-04:00,53.431335
2011-05-30 05:00:00-04:00,63.642788
2011-05-30 06:00:00-04:00,84.165215
2011-05-30 07:00:00-04:00,85.28945
2011-05-30 08:00:00-04:00,72.076256
2011-05-30 09:00:00-04:00,100.88395
2011-05-30 10:00:00-04:00,54.35652
2011-05-30 11:00:00-04:00,53.424156
2011-05-30 12:00:00-04:00,79.20716
2011-05-30 13:00:00-04:00,91.154144
2011-05-30 14:00:00-04:00,85.15489
2011-05-30 15:00:00-04:00,58.230396
2011-05-30 16:00:00-04:00,58.517376
2011-05-30 17:00:00-04:00,88.34396
2011-05-30 18:00:00-04:00,101.98935
2011-05-30 19:00:00-04:00,101.88201
2011-05-30 20:00:00-04:00,100.35611
2011-05-30 21:00:00-04:00,74.616936
2011-05-30 22:00:00-04:00,61.931664
2011-05-30 23:00:00-04:00,57.398846
2011-05-31 00:00:00-04:00,74.896416
2011-05-31 01:00:00-04:00,71.707245
2011-05-31 02:00:00-04:00,70.76647
2011-05-31 03:00:00-04:00,67.37167
2011-05-31 04:00:00-04:00,49.765938
2011-05-31 05:00:00-04:00,51.381363
2011-05-31 06:00:00-04:00,47.24395
2011-05-31 07:00:00-04:00,99.07245
2011-05-31 08:00:00-04:00,89.98838
2011-05-31 09:00:00-04:00,63.95938
2011-05-31 10:00:00-04:00,53.19112
2011-05-31 11:00:00-04:00,52.218147
2011-05-31 12:00:00-04:00,69.77413
2011-05-31 13:00:00-04:00,81.30106
2011-05-31 14:00:00-04:00,83.54352
2011-05-31 15:00:00-04:00,78.82108
2011-05-31 16:00:00-04:00,58.84221
2011-05-31 17:00:00-04:00,58.566475
2011-05-31 18:00:00-04:00,69.064606
2011-05-31 19:00:00-04:00,139.45558
2011-05-31 20:00:00-04:00,160.31105
2011-05-31 21:00:00-04:00,114.85714
2011-05-31 22:00:00-04:00,120.503845
2011-05-31 23:00:00-04:00,159.4962
2011-06-01 00:00:00-04:00,90.373825
2011-06-01 01:00:00-04:00,111.46854
2011-06-01 02:00:00-04:00,72.40522
2011-06-01 03:00:00-04:00,54.2386
2011-06-01 04:00:00-04:00,67.281975
2011-06-01 05:00:00-04:00,91.00193
2011-06-01 06:00:00-04:00,86.64928
2011-06-01 07:00:00-04:00,83.076485
2011-06-01 08:00:00-04:00,54.339096
2011-06-01 09:00:00-04:00,225.04158
2011-06-01 10:00:00-04:00,81.37392
2011-06-01 11:00:00-04:00,89.02029
2011-06-01 12:00:00-04:00,85.435745
2011-06-01 13:00:00-04:00,55.848984
2011-06-01 14:00:00-04:00,55.112076
2011-06-01 15:00:00-04:00,59.08872
2011-06-01 16:00:00-04:00,88.07268
2011-06-01 17:00:00-04:00,89.29332
2011-06-01 18:00:00-04:00,79.06002
2011-06-01 19:00:00-04:00,97.842155
2011-06-01 20:00:00-04:00,75.344925
2011-06-01 21:00:00-04:00,125.194984
2011-06-01 22:00:00-04:00,
2011-06-01 23:00:00-04:00,
2011-06-02 00:00:00-04:00,
2011-06-02 01:00:00-04:00,
2011-06-02 02:00:00-04:00,
2011-06-02 03:00:00-04:00,
2011-06-02 04:00:00-04:00,
2011-06-02 05:00:00-04:00,
2011-06-02 06:00:00-04:00,
2011-06-02 07:00:00-04:00,
2011-06-02 08:00:00-04:00,
2011-06-02 09:00:00-04:00,
2011-06-02 10:00:00-04:00,
2011-06-02 11:00:00-04:00,
2011-06-02 12:00:00-04:00,
2011-06-02 13:00:00-04:00,
2011-06-02 14:00:00-04:00,
2011-06-02 15:00:00-04:00,
2011-06-02 16:00:00-04:00,
2011-06-02 17:00:00-04:00,
2011-06-02 18:00:00-04:00,
2011-06-02 19:00:00-04:00,
2011-06-02 20:00:00-04:00,
2011-06-02 21:00:00-04:00,
2011-06-02 22:00:00-04:00,
2011-06-02 23:00:00-04:00,
2011-06-03 00:00:00-04:00,
2011-06-03 01:00:00-04:00,
2011-06-03 02:00:00-04:00,
2011-06-03 03:00:00-04:00,
2011-06-03 04:00:00-04:00,
2011-06-03 05:00:00-04:00,
2011-06-03 06:00:00-04:00,
2011-06-03 07:00:00-04:00,
2011-06-03 08:00:00-04:00,
2011-06-03 09:00:00-04:00,
2011-06-03 10:00:00-04:00,
2011-06-03 11:00:00-04:00,
2011-06-03 12:00:00-04:00,
2011-06-03 13:00:00-04:00,
2011-06-03 14:00:00-04:00,
2011-06-03 15:00:00-04:00,
2011-06-03 16:00:00-04:00,
2011-06-03 17:00:00-04:00,
2011-06-03 18:00:00-04:00,
2011-06-03 19:00:00-04:00,
2011-06-03 20:00:00-04:00,
2011-06-03 21:00:00-04:00,
2011-06-03 22:00:00-04:00,
2011-06-03 23:00:00-04:00,
2011-06-04 00:00:00-04:00,
2011-06-04 01:00:00-04:00,
2011-06-04 02:00:00-04:00,
2011-06-04 03:00:00-04:00,
2011-06-04 04:00:00-04:00,
2011-06-04 05:00:00-04:00,
2011-06-04 06:00:00-04:00,
2011-06-04 07:00:00-04:00,
2011-06-04 08:00:00-04:00,
2011-06-04 09:00:00-04:00,
2011-06-04 10:00:00-04:00,
2011-06-04 11:00:00-04:00,
2011-06-04 12:00:00-04:00,
2011-06-04 13:00:00-04:00,
2011-06-04 14:00:00-04:00,
2011-06-04 15:00:00-04:00,
2011-06-04 16:00:00-04:00,
2011-06-04 17:00:00-04:00,
2011-06-04 18:00:00-04:00,
2011-06-04 19:00:00-04:00,
2011-06-04 20:00:00-04:00,
2011-06-04 21:00:00-04:00,
2011-06-04 22:00:00-04:00,
2011-06-04 23:00:00-04:00,
2011-06-05 00:00:00-04:00,
2011-06-05 01:00:00-04:00,
2011-06-05 02:00:00-04:00,
2011-06-05 03:00:00-04:00,
2011-06-05 04:00:00-04:00,
2011-06-05 05:00:00-04:00,
2011-06-05 06:00:00-04:00,
2011-06-05 07:00:00-04:00,
2011-06-05 08:00:00-04:00,
2011-06-05 09:00:00-04:00,
2011-06-05 10:00:00-04:00,
2011-06-05 11:00:00-04:00,
2011-06-05 12:00:00-04:00,
2011-06-05 13:00:00-04:00,
2011-06-05 14:00:00-04:00,
2011-06-05 15:00:00-04:00,
2011-06-05 16:00:00-04:00,
2011-06-05 17:00:00-04:00,
2011-06-05 18:00:00-04:00,
2011-06-05 19:00:00-04:00,
2011-06-05 20:00:00-04:00,
2011-06-05 21:00:00-04:00,
2011-06-05 22:00:00-04:00,
2011-06-05 23:00:00-04:00,
2011-06-06 00:00:00-04:00,
2011-06-06 01:00:00-04:00,
2011-06-06 02:00:00-04:00,
2011-06-06 03:00:00-04:00,
2011-06-06 04:00:00-04:00,
2011-06-06 05:00:00-04:00,
2011-06-06 06:00:00-04:00,
2011-06-06 07:00:00-04:00,
2011-06-06 08:00:00-04:00,
2011-06-06 09:00:00-04:00,
2011-06-06 10:00:00-04:00,
2011-06-06 11:00:00-04:00,
2011-06-06 12:00:00-04:00,
2011-06-06 13:00:00-04:00,
2011-06-06 14:00:00-04:00,
2011-06-06 15:00:00-04:00,
2011-06-06 16:00:00-04:00,
2011-06-06 17:00:00-04:00,
2011-06-06 18:00:00-04:00,
2011-06-06 19:00:00-04:00,
2011-06-06 20:00:00-04:00,
2011-06-06 21:00:00-04:00,
2011-06-06 22:00:00-04:00,
2011-06-06 23:00:00-04:00,
2011-06-07 00:00:00-04:00,
2011-06-07 01:00:00-04:00,
2011-06-07 02:00:00-04:00,
2011-06-07 03:00:00-04:00,
2011-06-07 04:00:00-04:00,
2011-06-07 05:00:00-04:00,
2011-06-07 06:00:00-04:00,
2011-06-07 07:00:00-04:00,
2011-06-07 08:00:00-04:00,
2011-06-07 09:00:00-04:00,
2011-06-07 10:00:00-04:00,
2011-06-07 11:00:00-04:00,
2011-06-07 12:00:00-04:00,
2011-06-07 13:00:00-04:00,
2011-06-07 14:00:00-04:00,
2011-06-07 15:00:00-04:00,
2011-06-07 16:00:00-04:00,
2011-06-07 17:00:00-04:00,
2011-06-07 18:00:00-04:00,
2011-06-07 19:00:00-04:00,
2011-06-07 20:00:00-04:00,
2011-06-07 21:00:00-04:00,
2011-06-07 22:00:00-04:00,
2011-06-07 23:00:00-04:00,
2011-06-08 00:00:00-04:00,
2011-06-08 01:00:00-04:00,7.8129497
2011-06-08 02:00:00-04:00,93.36648
2011-06-08 03:00:00-04:00,84.107544
2011-06-08 04:00:00-04:00,78.892456
2011-06-08 05:00:00-04:00,54.82839
2011-06-08 06:00:00-04:00,50.45024
2011-06-08 07:00:00-04:00,101.70145
2011-06-08 08:00:00-04:00,88.10345
2011-06-08 09:00:00-04:00,89.22873
2011-06-08 10:00:00-04:00,75.469025
2011-06-08 11:00:00-04:00,59.546185
2011-06-08 12:00:00-04:00,60.252605
2011-06-08 13:00:00-04:00,69.61989
2011-06-08 14:00:00-04:00,93.43785
2011-06-08 15:00:00-04:00,97.1236
2011-06-08 16:00:00-04:00,73.072174
2011-06-08 17:00:00-04:00,62.44855
2011-06-08 18:00:00-04:00,81.95429
2011-06-08 19:00:00-04:00,114.08828
2011-06-08 20:00:00-04:00,108.614456
2011-06-08 21:00:00-04:00,64.10273
2011-06-08 22:00:00-04:00,94.92857
2011-06-08 23:00:00-04:00,88.877304
2011-06-09 00:00:00-04:00,75.6664
2011-06-09 01:00:00-04:00,51.42857
2011-06-09 02:00:00-04:00,52.88693
2011-06-09 03:00:00-04:00,79.52889
2011-06-09 04:00:00-04:00,82.587006
2011-06-09 05:00:00-04:00,70.01283
2011-06-09 06:00:00-04:00,55.543705
2011-06-09 07:00:00-04:00,80.597916
2011-06-09 08:00:00-04:00,70.02969
2011-06-09 09:00:00-04:00,46.449078
2011-06-09 10:00:00-04:00,147.76636
2011-06-09 11:00:00-04:00,
2011-06-09 12:00:00-04:00,
2011-06-09 13:00:00-04:00,
2011-06-09 14:00:00-04:00,
2011-06-09 15:00:00-04:00,
2011-06-09 16:00:00-04:00,
2011-06-09 17:00:00-04:00,
2011-06-09 18:00:00-04:00,
2011-06-09 19:00:00-04:00,
2011-06-09 20:00:00-04:00,
2011-06-09 21:00:00-04:00,
2011-06-09 22:00:00-04:00,
2011-06-09 23:00:00-04:00,
2011-06-10 00:00:00-04:00,
2011-06-10 01:00:00-04:00,
2011-06-10 02:00:00-04:00,
2011-06-10 03:00:00-04:00,
2011-06-10 04:00:00-04:00,
2011-06-10 05:00:00-04:00,45.58532
2011-06-10 06:00:00-04:00,51.94146
2011-06-10 07:00:00-04:00,83.07464
2011-06-10 08:00:00-04:00,104.10193
2011-06-10 09:00:00-04:00,93.31541
2011-06-10 10:00:00-04:00,55.654896
2011-06-10 11:00:00-04:00,53.93825
2011-06-10 12:00:00-04:00,76.8749
2011-06-10 13:00:00-04:00,93.79855
2011-06-10 14:00:00-04:00,84.22472
2011-06-10 15:00:00-04:00,56.202248
2011-06-10 16:00:00-04:00,54.26747
2011-06-10 17:00:00-04:00,91.61637
2011-06-10 18:00:00-04:00,98.12991
2011-06-10 19:00:00-04:00,68.86196
2011-06-10 20:00:00-04:00,61.973515
2011-06-10 21:00:00-04:00,118.53248
2011-06-10 22:00:00-04:00,154.38974
2011-06-10 23:00:00-04:00,174.57544
2011-06-11 00:00:00-04:00,115.16533
2011-06-11 01:00:00-04:00,92.29912
2011-06-11 02:00:00-04:00,61.935795
2011-06-11 03:00:00-04:00,49.03769
2011-06-11 04:00:00-04:00,48.14125
2011-06-11 05:00:00-04:00,74.2492
2011-06-11 06:00:00-04:00,74.79775
2011-06-11 07:00:00-04:00,72.149155
2011-06-11 08:00:00-04:00,63.951084
2011-06-11 09:00:00-04:00,104.74558
2011-06-11 10:00:00-04:00,51.568565
2011-06-11 11:00:00-04:00,47.932583
2011-06-11 12:00:00-04:00,56.03368
2011-06-11 13:00:00-04:00,75.44061
2011-06-11 14:00:00-04:00,73.26945
2011-06-11 15:00:00-04:00,73.11717
2011-06-11 16:00:00-04:00,58.713715
2011-06-11 17:00:00-04:00,47.398075
2011-06-11 18:00:00-04:00,45.977528
2011-06-11 19:00:00-04:00,64.211075
2011-06-11 20:00:00-04:00,71.2911
2011-06-11 21:00:00-04:00,70.48436
2011-06-11 22:00:00-04:00,69.543335
2011-06-11 23:00:00-04:00,54.960674
2011-06-12 00:00:00-04:00,46.805134
2011-06-12 01:00:00-04:00,43.94458
2011-06-12 02:00:00-04:00,63.548595
2011-06-12 03:00:00-04:00,67.31275
2011-06-12 04:00:00-04:00,70.50401
2011-06-12 05:00:00-04:00,67.38072
2011-06-12 06:00:00-04:00,55.10995
2011-06-12 07:00:00-04:00,43.52809
2011-06-12 08:00:00-04:00,42.390675
2011-06-12 09:00:00-04:00,66.63615
2011-06-12 10:00:00-04:00,67.535255
2011-06-12 11:00:00-04:00,80.55377
2011-06-12 12:00:00-04:00,78.148476
2011-06-12 13:00:00-04:00,71.69318
2011-06-12 14:00:00-04:00,57.72895
2011-06-12 15:00:00-04:00,42.73857
2011-06-12 16:00:00-04:00,24.47343
2011-06-12 17:00:00-04:00,51.23256
2011-06-12 18:00:00-04:00,63.08755
2011-06-12 19:00:00-04:00,64.13793
2011-06-12 20:00:00-04:00,82.008026
2011-06-12 21:00:00-04:00,118.7082
2011-06-12 22:00:00-04:00,87.66453
2011-06-12 23:00:00-04:00,69.75381
2011-06-13 00:00:00-04:00,49.414124
2011-06-13 01:00:00-04:00,47.75522
2011-06-13 02:00:00-04:00,57.45345
2011-06-13 03:00:00-04:00,71.92857
2011-06-13 04:00:00-04:00,70.40096
2011-06-13 05:00:00-04:00,76.696945
2011-06-13 06:00:00-04:00,50.085876
2011-06-13 07:00:00-04:00,55.29374
2011-06-13 08:00:00-04:00,47.426968
2011-06-13 09:00:00-04:00,70.73274
2011-06-13 10:00:00-04:00,68.51084
2011-06-13 11:00:00-04:00,67.20145
2011-06-13 12:00:00-04:00,64.617485
2011-06-13 13:00:00-04:00,44.117176
2011-06-13 14:00:00-04:00,42.929432
2011-06-13 15:00:00-04:00,49.533333
2011-06-13 16:00:00-04:00,69.070625
2011-06-13 17:00:00-04:00,69.301765
2011-06-13 18:00:00-04:00,70.19407
2011-06-13 19:00:00-04:00,61.89575
2011-06-13 20:00:00-04:00,56.84109
2011-06-13 21:00:00-04:00,142.95038
