timestamp,apparent,active
2011-04-20 22:00:00-04:00,215.94557,182.97583
2011-04-20 23:00:00-04:00,217.2011,184.88167
2011-04-21 00:00:00-04:00,218.78546,184.21417
2011-04-21 01:00:00-04:00,199.34929,164.27167
2011-04-21 02:00:00-04:00,189.74753,155.26083
2011-04-21 03:00:00-04:00,341.01135,182.27333
2011-04-21 04:00:00-04:00,349.49,183.425
2011-04-21 05:00:00-04:00,349.49,180.86667
2011-04-21 06:00:00-04:00,454.08392,347.7279
2011-04-21 07:00:00-04:00,572.7889,485.71457
2011-04-21 08:00:00-04:00,266.28232,210.51666
2011-04-21 09:00:00-04:00,135.04669,96.02333
2011-04-21 10:00:00-04:00,107.67609,66.915
2011-04-21 11:00:00-04:00,144.0469,106.11708
2011-04-21 12:00:00-04:00,144.19864,103.98333
2011-04-21 13:00:00-04:00,167.40472,127.90041
2011-04-21 14:00:00-04:00,164.81813,119.0175
2011-04-21 15:00:00-04:00,244.12053,196.70416
2011-04-21 16:00:00-04:00,174.51979,133.77042
2011-04-21 17:00:00-04:00,170.12425,105.815834
2011-04-21 18:00:00-04:00,167.77,108.0
2011-04-21 19:00:00-04:00,192.53795,130.665
2011-04-21 20:00:00-04:00,418.87335,362.70126
2011-04-21 21:00:00-04:00,238.7191,203.46083
2011-04-21 22:00:00-04:00,264.19104,234.01833
2011-04-21 23:00:00-04:00,283.2976,252.125
2011-04-22 00:00:00-04:00,220.04677,187.40416
2011-04-22 01:00:00-04:00,209.36774,176.72833
2011-04-22 02:00:00-04:00,211.04408,178.11958
2011-04-22 03:00:00-04:00,211.9427,179.135
2011-04-22 04:00:00-04:00,207.60367,175.02083
2011-04-22 05:00:00-04:00,173.709,141.11166
2011-04-22 06:00:00-04:00,202.71225,169.6975
2011-04-22 07:00:00-04:00,321.7005,271.78915
2011-04-22 08:00:00-04:00,391.9728,310.75626
2011-04-22 09:00:00-04:00,404.57108,324.94666
2011-04-22 10:00:00-04:00,206.31735,166.08125
2011-04-22 11:00:00-04:00,141.2798,103.345
2011-04-22 12:00:00-04:00,136.85028,99.16458
2011-04-22 13:00:00-04:00,106.26268,66.4475
2011-04-22 14:00:00-04:00,137.01366,97.941666
2011-04-22 15:00:00-04:00,252.89362,200.745
2011-04-22 16:00:00-04:00,181.7756,131.12666
2011-04-22 17:00:00-04:00,156.77,113.36417
2011-04-22 18:00:00-04:00,152.44583,110.50708
2011-04-22 19:00:00-04:00,126.60114,84.513336
2011-04-22 20:00:00-04:00,249.04105,198.57542
2011-04-22 21:00:00-04:00,257.81195,212.21834
2011-04-22 22:00:00-04:00,215.84111,183.57417
2011-04-22 23:00:00-04:00,220.44254,188.265
2011-04-23 00:00:00-04:00,214.4028,181.00917
2011-04-23 01:00:00-04:00,206.91124,173.49
2011-04-23 02:00:00-04:00,197.83072,164.32875
2011-04-23 03:00:00-04:00,202.73201,169.7625
2011-04-23 04:00:00-04:00,218.77034,184.49
2011-04-23 05:00:00-04:00,214.31494,180.35083
2011-04-23 06:00:00-04:00,175.73628,140.455
2011-04-23 07:00:00-04:00,136.2074,97.83417
2011-04-23 08:00:00-04:00,508.9324,463.44876
2011-04-23 09:00:00-04:00,288.27408,220.70084
2011-04-23 10:00:00-04:00,396.9022,332.98666
2011-04-23 11:00:00-04:00,367.05167,287.44083
2011-04-23 12:00:00-04:00,1131.4443,1064.12
2011-04-23 13:00:00-04:00,846.94135,777.38
2011-04-23 14:00:00-04:00,541.49255,463.50833
2011-04-23 15:00:00-04:00,420.0563,294.24875
2011-04-23 16:00:00-04:00,1519.4337,789.9008
2011-04-23 17:00:00-04:00,3286.3909,1661.8746
2011-04-23 18:00:00-04:00,159.2231,121.65833
2011-04-23 19:00:00-04:00,153.59933,115.01417
2011-04-23 20:00:00-04:00,121.621574,82.18833
2011-04-23 21:00:00-04:00,170.61177,133.72583
2011-04-23 22:00:00-04:00,99.344025,58.803333
2011-04-23 23:00:00-04:00,1988.4231,983.595
2011-04-24 00:00:00-04:00,274.3374,175.50333
2011-04-24 01:00:00-04:00,216.90784,182.08417
2011-04-24 02:00:00-04:00,243.27994,210.88167
2011-04-24 03:00:00-04:00,175.17026,140.75917
2011-04-24 04:00:00-04:00,243.37274,207.99791
2011-04-24 05:00:00-04:00,174.30608,140.03583
2011-04-24 06:00:00-04:00,241.0013,206.02
2011-04-24 07:00:00-04:00,209.0545,175.50333
2011-04-24 08:00:00-04:00,1332.1106,798.7429
2011-04-24 09:00:00-04:00,3993.27,1930.4479
2011-04-24 10:00:00-04:00,170.16971,95.996666
2011-04-24 11:00:00-04:00,334.33807,263.255
2011-04-24 12:00:00-04:00,1161.4075,1095.2341
2011-04-24 13:00:00-04:00,1506.6537,1421.9092
2011-04-24 14:00:00-04:00,1753.4541,1697.7509
2011-04-24 15:00:00-04:00,260.3523,202.58417
2011-04-24 16:00:00-04:00,860.9116,813.6008
2011-04-24 17:00:00-04:00,731.32043,686.7075
2011-04-24 18:00:00-04:00,363.7767,315.19583
2011-04-24 19:00:00-04:00,327.8154,255.70667
2011-04-24 20:00:00-04:00,550.30646,479.50916
2011-04-24 21:00:00-04:00,182.79187,147.4025
2011-04-24 22:00:00-04:00,254.21457,223.68541
2011-04-24 23:00:00-04:00,206.37335,173.44833
2011-04-25 00:00:00-04:00,213.03091,179.47
2011-04-25 01:00:00-04:00,246.07074,211.76167
2011-04-25 02:00:00-04:00,172.11795,138.8925
2011-04-25 03:00:00-04:00,242.71129,208.99
2011-04-25 04:00:00-04:00,288.83313,258.8529
2011-04-25 05:00:00-04:00,330.0759,298.53708
2011-04-25 06:00:00-04:00,410.67963,343.81
2011-04-25 07:00:00-04:00,727.15924,654.42377
2011-04-25 08:00:00-04:00,388.99747,344.92792
2011-04-25 09:00:00-04:00,97.88619,58.195835
2011-04-25 10:00:00-04:00,168.55556,131.03833
2011-04-25 11:00:00-04:00,217.34384,166.01833
2011-04-25 12:00:00-04:00,138.04463,93.80583
2011-04-25 13:00:00-04:00,162.2035,125.8325
2011-04-25 14:00:00-04:00,148.40866,111.55666
2011-04-25 15:00:00-04:00,183.41762,142.43167
2011-04-25 16:00:00-04:00,161.82857,113.308334
2011-04-25 17:00:00-04:00,363.55295,275.96918
2011-04-25 18:00:00-04:00,378.38507,281.69333
2011-04-25 19:00:00-04:00,479.88043,387.37833
2011-04-25 20:00:00-04:00,684.0357,613.4412
2011-04-25 21:00:00-04:00,996.9502,951.2833
2011-04-25 22:00:00-04:00,438.0999,394.59543
2011-04-25 23:00:00-04:00,242.28923,207.82666
2011-04-26 00:00:00-04:00,200.00172,165.8325
2011-04-26 01:00:00-04:00,207.0675,173.46333
2011-04-26 02:00:00-04:00,231.24448,197.34917
2011-04-26 03:00:00-04:00,185.46169,151.03334
2011-04-26 04:00:00-04:00,218.42165,185.26167
2011-04-26 05:00:00-04:00,229.21599,195.15
2011-04-26 06:00:00-04:00,255.90228,209.67209
2011-04-26 07:00:00-04:00,788.96405,723.2479
2011-04-26 08:00:00-04:00,574.7122,524.2388
2011-04-26 09:00:00-04:00,175.62248,138.8125
2011-04-26 10:00:00-04:00,569.6965,513.7842
2011-04-26 11:00:00-04:00,616.5158,576.7471
2011-04-26 12:00:00-04:00,100.81481,62.486668
2011-04-26 13:00:00-04:00,177.34193,141.35083
2011-04-26 14:00:00-04:00,155.33128,117.8625
2011-04-26 15:00:00-04:00,96.87037,57.7625
2011-04-26 16:00:00-04:00,174.85223,137.03416
2011-04-26 17:00:00-04:00,143.27536,105.096664
2011-04-26 18:00:00-04:00,271.94437,238.99167
2011-04-26 19:00:00-04:00,396.62494,321.885
2011-04-26 20:00:00-04:00,331.58533,265.12582
2011-04-26 21:00:00-04:00,328.56888,257.04584
2011-04-26 22:00:00-04:00,241.5099,210.98792
2011-04-26 23:00:00-04:00,202.53903,169.77916
2011-04-27 00:00:00-04:00,208.28088,175.26083
2011-04-27 01:00:00-04:00,240.73982,208.31958
2011-04-27 02:00:00-04:00,172.71475,138.9775
2011-04-27 03:00:00-04:00,233.0543,199.20084
2011-04-27 04:00:00-04:00,170.52673,137.50917
2011-04-27 05:00:00-04:00,237.28407,204.83958
2011-04-27 06:00:00-04:00,407.8274,358.88916
2011-04-27 07:00:00-04:00,557.5117,480.9946
2011-04-27 08:00:00-04:00,406.50958,343.28665
2011-04-27 09:00:00-04:00,96.22561,57.512917
2011-04-27 10:00:00-04:00,167.28798,130.64166
2011-04-27 11:00:00-04:00,137.91776,100.09
2011-04-27 12:00:00-04:00,122.76877,85.26833
2011-04-27 13:00:00-04:00,166.8798,130.3425
2011-04-27 14:00:00-04:00,95.952576,57.395
2011-04-27 15:00:00-04:00,168.2294,132.895
2011-04-27 16:00:00-04:00,110.042786,71.2425
2011-04-27 17:00:00-04:00,156.94978,120.309166
2011-04-27 18:00:00-04:00,324.63074,247.07083
2011-04-27 19:00:00-04:00,222.34152,147.3825
2011-04-27 20:00:00-04:00,267.17938,204.8025
2011-04-27 21:00:00-04:00,351.44464,294.015
2011-04-27 22:00:00-04:00,212.12419,179.10583
2011-04-27 23:00:00-04:00,245.24846,210.80833
2011-04-28 00:00:00-04:00,172.3118,138.215
2011-04-28 01:00:00-04:00,245.68507,210.74458
2011-04-28 02:00:00-04:00,229.02422,195.48334
2011-04-28 03:00:00-04:00,189.50545,155.55083
2011-04-28 04:00:00-04:00,243.74435,210.28958
2011-04-28 05:00:00-04:00,182.55675,147.59125
2011-04-28 06:00:00-04:00,390.0533,394.89
2011-04-28 07:00:00-04:00,390.0533,470.96
2011-04-28 08:00:00-04:00,390.0533,151.56416
2011-04-28 09:00:00-04:00,390.0533,254.4075
2011-04-28 10:00:00-04:00,390.0533,102.98917
2011-04-28 11:00:00-04:00,390.0533,133.21333
2011-04-28 12:00:00-04:00,390.0533,73.09167
2011-04-28 13:00:00-04:00,390.0533,114.38084
2011-04-28 14:00:00-04:00,390.0533,129.55624
2011-04-28 15:00:00-04:00,390.0533,59.173332
2011-04-28 16:00:00-04:00,390.0533,126.278336
2011-04-28 17:00:00-04:00,390.0533,127.69292
2011-04-28 18:00:00-04:00,390.0533,144.17583
2011-04-28 19:00:00-04:00,390.0533,342.49084
2011-04-28 20:00:00-04:00,390.0533,504.71417
2011-04-28 21:00:00-04:00,390.0533,333.15833
2011-04-28 22:00:00-04:00,390.0533,311.94583
2011-04-28 23:00:00-04:00,390.0533,463.85376
2011-04-29 00:00:00-04:00,390.0533,237.8725
2011-04-29 01:00:00-04:00,390.0533,177.48666
2011-04-29 02:00:00-04:00,390.0533,213.25833
2011-04-29 03:00:00-04:00,390.0533,226.47208
2011-04-29 04:00:00-04:00,390.0533,193.43
2011-04-29 05:00:00-04:00,390.0533,204.41376
2011-04-29 06:00:00-04:00,390.0533,567.62836
2011-04-29 07:00:00-04:00,390.0533,288.97958
2011-04-29 08:00:00-04:00,390.0533,486.43375
2011-04-29 09:00:00-04:00,390.0533,137.77083
2011-04-29 10:00:00-04:00,390.0533,135.52458
2011-04-29 11:00:00-04:00,390.0533,116.83583
2011-04-29 12:00:00-04:00,390.0533,84.598335
2011-04-29 13:00:00-04:00,390.0533,91.96
2011-04-29 14:00:00-04:00,390.0533,116.5375
2011-04-29 15:00:00-04:00,390.0533,117.19833
2011-04-29 16:00:00-04:00,390.0533,118.33583
2011-04-29 17:00:00-04:00,390.0533,65.36916
2011-04-29 18:00:00-04:00,390.0533,211.82042
2011-04-29 19:00:00-04:00,390.0533,358.21793
2011-04-29 20:00:00-04:00,390.0533,287.03833
2011-04-29 21:00:00-04:00,390.0533,461.31625
2011-04-29 22:00:00-04:00,390.0533,293.3071
2011-04-29 23:00:00-04:00,829.5752,770.725
2011-04-30 00:00:00-04:00,860.1017,818.18665
2011-04-30 01:00:00-04:00,263.5158,228.7825
2011-04-30 02:00:00-04:00,239.87662,204.77167
2011-04-30 03:00:00-04:00,238.25151,202.9325
2011-04-30 04:00:00-04:00,174.94383,140.27417
2011-04-30 05:00:00-04:00,236.63045,201.5675
2011-04-30 06:00:00-04:00,233.32428,199.03166
2011-04-30 07:00:00-04:00,455.58765,394.3696
2011-04-30 08:00:00-04:00,501.9168,405.49875
2011-04-30 09:00:00-04:00,300.99094,240.24167
2011-04-30 10:00:00-04:00,303.77594,262.16
2011-04-30 11:00:00-04:00,544.22906,418.49582
2011-04-30 12:00:00-04:00,3359.7979,2168.0974
2011-04-30 13:00:00-04:00,3296.972,1656.4371
2011-04-30 14:00:00-04:00,4607.384,2223.3967
2011-04-30 15:00:00-04:00,1924.8,793.76794
2011-04-30 16:00:00-04:00,415.58252,260.84793
2011-04-30 17:00:00-04:00,284.22287,194.75375
2011-04-30 18:00:00-04:00,203.13196,159.53917
2011-04-30 19:00:00-04:00,449.67798,383.3829
2011-04-30 20:00:00-04:00,299.05725,238.96083
2011-04-30 21:00:00-04:00,261.3135,190.77
2011-04-30 22:00:00-04:00,477.37048,413.31332
2011-04-30 23:00:00-04:00,1059.6184,1014.4829
2011-05-01 00:00:00-04:00,458.3615,422.65625
2011-05-01 01:00:00-04:00,201.89041,166.45833
2011-05-01 02:00:00-04:00,202.02232,167.28166
2011-05-01 03:00:00-04:00,227.99161,193.84334
2011-05-01 04:00:00-04:00,225.92172,190.39417
2011-05-01 05:00:00-04:00,218.11754,182.3225
2011-05-01 06:00:00-04:00,707.11694,635.6104
2011-05-01 07:00:00-04:00,292.73538,236.89917
2011-05-01 08:00:00-04:00,245.29128,194.995
2011-05-01 09:00:00-04:00,227.31113,172.70917
2011-05-01 10:00:00-04:00,222.73889,175.45334
2011-05-01 11:00:00-04:00,280.2853,245.34917
2011-05-01 12:00:00-04:00,183.53389,145.8075
2011-05-01 13:00:00-04:00,290.5647,244.29666
2011-05-01 14:00:00-04:00,189.18933,136.72833
2011-05-01 15:00:00-04:00,173.58307,128.00417
2011-05-01 16:00:00-04:00,1405.2595,709.1446
2011-05-01 17:00:00-04:00,1889.3463,797.0637
2011-05-01 18:00:00-04:00,2638.853,1303.1221
2011-05-01 19:00:00-04:00,319.454,269.57166
2011-05-01 20:00:00-04:00,257.09747,205.71584
2011-05-01 21:00:00-04:00,318.55414,266.76334
2011-05-01 22:00:00-04:00,367.27463,321.93875
2011-05-01 23:00:00-04:00,177.64522,144.8125
2011-05-02 00:00:00-04:00,216.78891,184.52625
2011-05-02 01:00:00-04:00,226.70094,194.23416
2011-05-02 02:00:00-04:00,196.40907,163.65334
2011-05-02 03:00:00-04:00,196.17455,164.18333
2011-05-02 04:00:00-04:00,226.06949,193.35834
2011-05-02 05:00:00-04:00,209.29564,177.40584
2011-05-02 06:00:00-04:00,166.77792,135.1875
2011-05-02 07:00:00-04:00,559.6626,496.73917
2011-05-02 08:00:00-04:00,136.91714,100.028336
2011-05-02 09:00:00-04:00,150.30933,113.3425
2011-05-02 10:00:00-04:00,140.92903,103.74875
2011-05-02 11:00:00-04:00,94.05327,55.81
2011-05-02 12:00:00-04:00,154.3103,119.520836
2011-05-02 13:00:00-04:00,140.11551,103.46042
2011-05-02 14:00:00-04:00,98.897064,61.130833
2011-05-02 15:00:00-04:00,150.8257,114.225
2011-05-02 16:00:00-04:00,143.99408,106.69625
2011-05-02 17:00:00-04:00,153.10426,116.2175
2011-05-02 18:00:00-04:00,97.33222,60.336666
2011-05-02 19:00:00-04:00,149.56035,113.1925
2011-05-02 20:00:00-04:00,435.78165,370.89334
2011-05-02 21:00:00-04:00,301.9827,243.75708
2011-05-02 22:00:00-04:00,241.71753,209.665
2011-05-02 23:00:00-04:00,233.75418,202.81
2011-05-03 00:00:00-04:00,170.43362,138.58083
2011-05-03 01:00:00-04:00,232.7585,199.97583
2011-05-03 02:00:00-04:00,224.029,191.7025
2011-05-03 03:00:00-04:00,182.2492,149.77959
2011-05-03 04:00:00-04:00,366.52158,334.3525
2011-05-03 05:00:00-04:00,510.0346,448.84457
2011-05-03 06:00:00-04:00,413.80713,340.61542
2011-05-03 07:00:00-04:00,703.50653,652.85376
2011-05-03 08:00:00-04:00,694.9397,653.73334
2011-05-03 09:00:00-04:00,361.78546,328.27417
2011-05-03 10:00:00-04:00,221.06744,189.38583
2011-05-03 11:00:00-04:00,220.51003,188.95209
2011-05-03 12:00:00-04:00,221.77519,190.24625
2011-05-03 13:00:00-04:00,182.16966,150.76416
2011-05-03 14:00:00-04:00,206.14355,174.90334
2011-05-03 15:00:00-04:00,223.26878,191.69333
2011-05-03 16:00:00-04:00,223.58977,191.70583
2011-05-03 17:00:00-04:00,169.46301,138.07
2011-05-03 18:00:00-04:00,169.77333,139.0
2011-05-03 19:00:00-04:00,169.77333,139.0
2011-05-03 20:00:00-04:00,169.77333,139.0
2011-05-03 21:00:00-04:00,169.77333,139.0
2011-05-03 22:00:00-04:00,169.77333,139.0
2011-05-03 23:00:00-04:00,169.77333,139.0
2011-05-04 00:00:00-04:00,169.77333,139.0
2011-05-04 01:00:00-04:00,169.77333,139.0
2011-05-04 02:00:00-04:00,169.77333,139.0
2011-05-04 03:00:00-04:00,169.77333,139.0
2011-05-04 04:00:00-04:00,169.77333,139.0
2011-05-04 05:00:00-04:00,169.77333,139.0
2011-05-04 06:00:00-04:00,169.77333,139.0
2011-05-04 07:00:00-04:00,169.77333,139.0
2011-05-04 08:00:00-04:00,169.77333,139.0
2011-05-04 09:00:00-04:00,169.77333,139.0
2011-05-04 10:00:00-04:00,169.77333,139.0
2011-05-04 11:00:00-04:00,169.77333,139.0
2011-05-04 12:00:00-04:00,169.77333,139.0
2011-05-04 13:00:00-04:00,169.77333,139.0
2011-05-04 14:00:00-04:00,169.77333,139.0
2011-05-04 15:00:00-04:00,169.77333,139.0
2011-05-04 16:00:00-04:00,169.77333,139.0
2011-05-04 17:00:00-04:00,169.77333,139.0
2011-05-04 18:00:00-04:00,169.77333,139.0
2011-05-04 19:00:00-04:00,169.77333,139.0
2011-05-04 20:00:00-04:00,169.77333,139.0
2011-05-04 21:00:00-04:00,169.77333,139.0
2011-05-04 22:00:00-04:00,169.77333,139.0
2011-05-04 23:00:00-04:00,169.77333,139.0
2011-05-05 00:00:00-04:00,169.77333,139.0
2011-05-05 01:00:00-04:00,169.77333,139.0
2011-05-05 02:00:00-04:00,169.77333,139.0
2011-05-05 03:00:00-04:00,169.77333,139.0
2011-05-05 04:00:00-04:00,169.77333,139.0
2011-05-05 05:00:00-04:00,169.77333,139.0
2011-05-05 06:00:00-04:00,169.77333,139.0
2011-05-05 07:00:00-04:00,169.77333,139.0
2011-05-05 08:00:00-04:00,169.77333,139.0
2011-05-05 09:00:00-04:00,169.77333,139.0
2011-05-05 10:00:00-04:00,169.77333,139.0
2011-05-05 11:00:00-04:00,169.77333,139.0
2011-05-05 12:00:00-04:00,169.77333,139.0
2011-05-05 13:00:00-04:00,169.77333,139.0
2011-05-05 14:00:00-04:00,169.77333,139.0
2011-05-05 15:00:00-04:00,169.77333,139.0
2011-05-05 16:00:00-04:00,169.77333,139.0
2011-05-05 17:00:00-04:00,169.77333,139.0
2011-05-05 18:00:00-04:00,169.77333,139.0
2011-05-05 19:00:00-04:00,169.77333,139.0
2011-05-05 20:00:00-04:00,169.77333,139.0
2011-05-05 21:00:00-04:00,169.77333,139.0
2011-05-05 22:00:00-04:00,169.77333,139.0
2011-05-05 23:00:00-04:00,169.77333,139.0
2011-05-06 00:00:00-04:00,169.77333,139.0
2011-05-06 01:00:00-04:00,169.77333,139.0
2011-05-06 02:00:00-04:00,169.77333,139.0
2011-05-06 03:00:00-04:00,169.77333,139.0
2011-05-06 04:00:00-04:00,169.77333,139.0
2011-05-06 05:00:00-04:00,169.77333,139.0
2011-05-06 06:00:00-04:00,169.77333,139.0
2011-05-06 07:00:00-04:00,169.77333,139.0
2011-05-06 08:00:00-04:00,169.77333,139.0
2011-05-06 09:00:00-04:00,169.77333,139.0
2011-05-06 10:00:00-04:00,169.63039,138.7425
2011-05-06 11:00:00-04:00,188.35114,156.51167
2011-05-06 12:00:00-04:00,228.63118,196.40834
2011-05-06 13:00:00-04:00,177.31688,145.65334
2011-05-06 14:00:00-04:00,218.08665,185.81833
2011-05-06 15:00:00-04:00,213.87308,180.96083
2011-05-06 16:00:00-04:00,300.17783,270.33084
2011-05-06 17:00:00-04:00,282.6212,251.64041
2011-05-06 18:00:00-04:00,228.22278,196.18167
2011-05-06 19:00:00-04:00,196.66057,165.38417
2011-05-06 20:00:00-04:00,484.67,429.0221
2011-05-06 21:00:00-04:00,438.06393,354.145
2011-05-06 22:00:00-04:00,433.8065,352.27335
2011-05-06 23:00:00-04:00,223.8075,190.1525
2011-05-07 00:00:00-04:00,223.33049,190.11333
2011-05-07 01:00:00-04:00,216.50348,181.45166
2011-05-07 02:00:00-04:00,182.14752,147.0025
2011-05-07 03:00:00-04:00,224.15369,188.25
2011-05-07 04:00:00-04:00,223.58069,187.86084
2011-05-07 05:00:00-04:00,222.79121,187.05
2011-05-07 06:00:00-04:00,206.2441,173.315
2011-05-07 07:00:00-04:00,193.07545,159.59084
2011-05-07 08:00:00-04:00,188.67865,141.23584
2011-05-07 09:00:00-04:00,296.21338,258.62
2011-05-07 10:00:00-04:00,330.4306,224.86041
2011-05-07 11:00:00-04:00,1713.0242,898.4029
2011-05-07 12:00:00-04:00,763.45496,252.66167
2011-05-07 13:00:00-04:00,763.45496,97.29667
2011-05-07 14:00:00-04:00,763.45496,107.50584
2011-05-07 15:00:00-04:00,763.45496,109.122086
2011-05-07 16:00:00-04:00,763.45496,224.94417
2011-05-07 17:00:00-04:00,763.45496,165.85667
2011-05-07 18:00:00-04:00,763.45496,179.80667
2011-05-07 19:00:00-04:00,763.45496,178.17876
2011-05-07 20:00:00-04:00,763.45496,178.6375
2011-05-07 21:00:00-04:00,763.45496,225.87917
2011-05-07 22:00:00-04:00,763.45496,377.2625
2011-05-07 23:00:00-04:00,763.45496,137.31833
2011-05-08 00:00:00-04:00,763.45496,193.96083
2011-05-08 01:00:00-04:00,763.45496,188.25084
2011-05-08 02:00:00-04:00,763.45496,189.34084
2011-05-08 03:00:00-04:00,763.45496,185.23416
2011-05-08 04:00:00-04:00,763.45496,138.75166
2011-05-08 05:00:00-04:00,763.45496,188.9975
2011-05-08 06:00:00-04:00,763.45496,174.06833
2011-05-08 07:00:00-04:00,763.45496,383.1825
2011-05-08 08:00:00-04:00,763.45496,495.27042
2011-05-08 09:00:00-04:00,763.45496,558.33124
2011-05-08 10:00:00-04:00,763.45496,459.42834
2011-05-08 11:00:00-04:00,763.45496,407.5975
2011-05-08 12:00:00-04:00,763.45496,1829.413
2011-05-08 13:00:00-04:00,763.45496,200.20792
2011-05-08 14:00:00-04:00,763.45496,114.09
2011-05-08 15:00:00-04:00,763.45496,112.99
2011-05-08 16:00:00-04:00,763.45496,226.20833
2011-05-08 17:00:00-04:00,763.45496,115.1225
2011-05-08 18:00:00-04:00,763.45496,340.04
2011-05-08 19:00:00-04:00,763.45496,286.28876
2011-05-08 20:00:00-04:00,763.45496,2089.6343
2011-05-08 21:00:00-04:00,763.45496,1392.6371
2011-05-08 22:00:00-04:00,763.45496,460.86334
2011-05-08 23:00:00-04:00,763.45496,185.03416
2011-05-09 00:00:00-04:00,763.45496,195.50041
2011-05-09 01:00:00-04:00,763.45496,162.15416
2011-05-09 02:00:00-04:00,763.45496,147.52583
2011-05-09 03:00:00-04:00,763.45496,102.949165
2011-05-09 04:00:00-04:00,763.45496,160.50792
2011-05-09 05:00:00-04:00,763.45496,273.6929
2011-05-09 06:00:00-04:00,763.45496,396.2904
2011-05-09 07:00:00-04:00,763.45496,455.38165
2011-05-09 08:00:00-04:00,763.45496,361.44458
2011-05-09 09:00:00-04:00,763.45496,118.10833
2011-05-09 10:00:00-04:00,763.45496,107.815
2011-05-09 11:00:00-04:00,763.45496,56.978333
2011-05-09 12:00:00-04:00,763.45496,114.06333
2011-05-09 13:00:00-04:00,763.45496,107.20417
2011-05-09 14:00:00-04:00,763.45496,112.111664
2011-05-09 15:00:00-04:00,763.45496,106.88125
2011-05-09 16:00:00-04:00,763.45496,88.1325
2011-05-09 17:00:00-04:00,763.45496,82.511665
2011-05-09 18:00:00-04:00,763.45496,305.2979
2011-05-09 19:00:00-04:00,763.45496,624.2925
2011-05-09 20:00:00-04:00,763.45496,513.8713
2011-05-09 21:00:00-04:00,763.45496,1138.7688
2011-05-09 22:00:00-04:00,763.45496,446.85208
2011-05-09 23:00:00-04:00,763.45496,218.36166
2011-05-10 00:00:00-04:00,763.45496,202.33333
2011-05-10 01:00:00-04:00,763.45496,155.53792
