,active
2011-05-09 00:00:00-04:00,45.790745
2011-05-09 01:00:00-04:00,42.382107
2011-05-09 02:00:00-04:00,42.26449
2011-05-09 03:00:00-04:00,42.05895
2011-05-09 04:00:00-04:00,42.308422
2011-05-09 05:00:00-04:00,41.95873
2011-05-09 06:00:00-04:00,41.324894
2011-05-09 07:00:00-04:00,54.02548
2011-05-09 08:00:00-04:00,156.50105
2011-05-09 09:00:00-04:00,1.9154775
2011-05-09 10:00:00-04:00,1.8942732
2011-05-09 11:00:00-04:00,1.8273543
2011-05-09 12:00:00-04:00,1.9130913
2011-05-09 13:00:00-04:00,1.8986784
2011-05-09 14:00:00-04:00,1.9162996
2011-05-09 15:00:00-04:00,1.9083885
2011-05-09 16:00:00-04:00,1.8859358
2011-05-09 17:00:00-04:00,1.8908685
2011-05-09 18:00:00-04:00,1.5567452
2011-05-09 19:00:00-04:00,1.7910923
2011-05-09 20:00:00-04:00,1.773163
2011-05-09 21:00:00-04:00,23.495071
2011-05-09 22:00:00-04:00,81.738525
2011-05-09 23:00:00-04:00,82.53263
2011-05-10 00:00:00-04:00,74.875786
2011-05-10 01:00:00-04:00,42.293686
2011-05-10 02:00:00-04:00,42.064278
2011-05-10 03:00:00-04:00,42.36842
2011-05-10 04:00:00-04:00,42.317894
2011-05-10 05:00:00-04:00,55.043205
2011-05-10 06:00:00-04:00,81.16456
2011-05-10 07:00:00-04:00,146.63666
2011-05-10 08:00:00-04:00,1.8139013
2011-05-10 09:00:00-04:00,69.897545
2011-05-10 10:00:00-04:00,43.37835
2011-05-10 11:00:00-04:00,1.7715565
2011-05-10 12:00:00-04:00,1.9026258
2011-05-10 13:00:00-04:00,1.7505543
2011-05-10 14:00:00-04:00,1.8331492
2011-05-10 15:00:00-04:00,1.8676149
2011-05-10 16:00:00-04:00,1.7858745
2011-05-10 17:00:00-04:00,1.8881578
2011-05-10 18:00:00-04:00,1.8803513
2011-05-10 19:00:00-04:00,1.7782755
2011-05-10 20:00:00-04:00,14.009625
2011-05-10 21:00:00-04:00,41.15158
2011-05-10 22:00:00-04:00,41.874737
2011-05-10 23:00:00-04:00,41.906315
2011-05-11 00:00:00-04:00,42.00737
2011-05-11 01:00:00-04:00,42.282402
2011-05-11 02:00:00-04:00,42.278946
2011-05-11 03:00:00-04:00,42.10461
2011-05-11 04:00:00-04:00,42.305264
2011-05-11 05:00:00-04:00,42.06526
2011-05-11 06:00:00-04:00,41.691006
2011-05-11 07:00:00-04:00,55.864212
2011-05-11 08:00:00-04:00,1.7305263
2011-05-11 09:00:00-04:00,1.7444795
2011-05-11 10:00:00-04:00,2.1735015
2011-05-11 11:00:00-04:00,1.7939012
2011-05-11 12:00:00-04:00,1.7892518
2011-05-11 13:00:00-04:00,1.7829294
2011-05-11 14:00:00-04:00,1.8273684
2011-05-11 15:00:00-04:00,1.7528917
2011-05-11 16:00:00-04:00,1.7886435
2011-05-11 17:00:00-04:00,1.7926316
2011-05-11 18:00:00-04:00,1.7768421
2011-05-11 19:00:00-04:00,1.7505263
2011-05-11 20:00:00-04:00,40.9462
2011-05-11 21:00:00-04:00,41.171577
2011-05-11 22:00:00-04:00,42.253685
2011-05-11 23:00:00-04:00,41.93579
2011-05-12 00:00:00-04:00,42.21895
2011-05-12 01:00:00-04:00,42.266315
2011-05-12 02:00:00-04:00,42.10842
2011-05-12 03:00:00-04:00,42.231335
2011-05-12 04:00:00-04:00,42.27397
2011-05-12 05:00:00-04:00,42.234737
2011-05-12 06:00:00-04:00,55.15784
2011-05-12 07:00:00-04:00,43.806145
2011-05-12 08:00:00-04:00,1.7558011
2011-05-12 09:00:00-04:00,1.8081588
2011-05-12 10:00:00-04:00,1.8006608
2011-05-12 11:00:00-04:00,1.7877095
2011-05-12 12:00:00-04:00,1.8037694
2011-05-12 13:00:00-04:00,1.7433035
2011-05-12 14:00:00-04:00,1.8311259
2011-05-12 15:00:00-04:00,1.8222958
2011-05-12 16:00:00-04:00,1.816979
2011-05-12 17:00:00-04:00,1.8191781
2011-05-12 18:00:00-04:00,
2011-05-12 19:00:00-04:00,
2011-05-12 20:00:00-04:00,1.783309
2011-05-12 21:00:00-04:00,8.939064
2011-05-12 22:00:00-04:00,41.573997
2011-05-12 23:00:00-04:00,42.07263
2011-05-13 00:00:00-04:00,42.07895
2011-05-13 01:00:00-04:00,42.16404
2011-05-13 02:00:00-04:00,42.262104
2011-05-13 03:00:00-04:00,42.258945
2011-05-13 04:00:00-04:00,42.50421
2011-05-13 05:00:00-04:00,42.50421
2011-05-13 06:00:00-04:00,42.52275
2011-05-13 07:00:00-04:00,1.5506938
2011-05-13 08:00:00-04:00,1.856202
2011-05-13 09:00:00-04:00,1.8221735
2011-05-13 10:00:00-04:00,1.7946726
2011-05-13 11:00:00-04:00,1.8141593
2011-05-13 12:00:00-04:00,1.8540065
2011-05-13 13:00:00-04:00,1.8265194
2011-05-13 14:00:00-04:00,1.8244444
2011-05-13 15:00:00-04:00,1.8948522
2011-05-13 16:00:00-04:00,1.8565122
2011-05-13 17:00:00-04:00,1.8777778
2011-05-13 18:00:00-04:00,23.070816
2011-05-13 19:00:00-04:00,97.51474
2011-05-13 20:00:00-04:00,80.581665
2011-05-13 21:00:00-04:00,75.4143
2011-05-13 22:00:00-04:00,41.830452
2011-05-13 23:00:00-04:00,41.907825
2011-05-14 00:00:00-04:00,45.457893
2011-05-14 01:00:00-04:00,42.469475
2011-05-14 02:00:00-04:00,42.277134
2011-05-14 03:00:00-04:00,42.445263
2011-05-14 04:00:00-04:00,42.48421
2011-05-14 05:00:00-04:00,42.382755
2011-05-14 06:00:00-04:00,42.44737
2011-05-14 07:00:00-04:00,13.481363
2011-05-14 08:00:00-04:00,132.81018
2011-05-14 09:00:00-04:00,35.29978
2011-05-14 10:00:00-04:00,59.57296
2011-05-14 11:00:00-04:00,1.830955
2011-05-14 12:00:00-04:00,2.0053937
2011-05-14 13:00:00-04:00,1.8804233
2011-05-14 14:00:00-04:00,1.8941566
2011-05-14 15:00:00-04:00,1.8151448
2011-05-14 16:00:00-04:00,1.8201892
2011-05-14 17:00:00-04:00,1.7460485
2011-05-14 18:00:00-04:00,2.3386075
2011-05-14 19:00:00-04:00,14.1246
2011-05-14 20:00:00-04:00,39.172413
2011-05-14 21:00:00-04:00,38.943905
2011-05-14 22:00:00-04:00,42.202747
2011-05-14 23:00:00-04:00,42.302105
