,active
2011-04-22 21:00:00-04:00,28.211578
2011-04-22 22:00:00-04:00,53.465366
2011-04-22 23:00:00-04:00,57.15142
2011-04-23 00:00:00-04:00,49.194942
2011-04-23 01:00:00-04:00,41.014736
2011-04-23 02:00:00-04:00,31.82842
2011-04-23 03:00:00-04:00,37.150528
2011-04-23 04:00:00-04:00,51.89041
2011-04-23 05:00:00-04:00,48.090527
2011-04-23 06:00:00-04:00,52.496788
2011-04-23 07:00:00-04:00,49.0
2011-04-23 08:00:00-04:00,37.123905
2011-04-23 09:00:00-04:00,18.678646
2011-04-23 10:00:00-04:00,53.230526
2011-04-23 11:00:00-04:00,49.66175
2011-04-23 12:00:00-04:00,82.715675
2011-04-23 13:00:00-04:00,46.093548
2011-04-23 14:00:00-04:00,68.09283
2011-04-23 15:00:00-04:00,48.710556
2011-04-23 16:00:00-04:00,69.689354
2011-04-23 17:00:00-04:00,200.94974
2011-04-23 18:00:00-04:00,71.42607
2011-04-23 19:00:00-04:00,64.60726
2011-04-23 20:00:00-04:00,30.961111
2011-04-23 21:00:00-04:00,83.994545
2011-04-23 22:00:00-04:00,6.3930573
2011-04-23 23:00:00-04:00,80.17112
2011-04-24 00:00:00-04:00,39.308422
2011-04-24 01:00:00-04:00,46.625923
2011-04-24 02:00:00-04:00,76.66105
2011-04-24 03:00:00-04:00,6.9218574
2011-04-24 04:00:00-04:00,74.34105
2011-04-24 05:00:00-04:00,6.9125395
2011-04-24 06:00:00-04:00,73.35579
2011-04-24 07:00:00-04:00,43.50474
2011-04-24 08:00:00-04:00,47.819828
2011-04-24 09:00:00-04:00,81.65969
2011-04-24 10:00:00-04:00,6.1739616
2011-04-24 11:00:00-04:00,87.545746
2011-04-24 12:00:00-04:00,75.013756
2011-04-24 13:00:00-04:00,49.875134
2011-04-24 14:00:00-04:00,98.294495
2011-04-24 15:00:00-04:00,64.69789
2011-04-24 16:00:00-04:00,110.5546
2011-04-24 17:00:00-04:00,6.464171
2011-04-24 18:00:00-04:00,109.25895
2011-04-24 19:00:00-04:00,6.579114
2011-04-24 20:00:00-04:00,109.170235
2011-04-24 21:00:00-04:00,6.4926314
2011-04-24 22:00:00-04:00,92.75764
2011-04-24 23:00:00-04:00,41.526814
2011-04-25 00:00:00-04:00,46.78609
2011-04-25 01:00:00-04:00,79.51158
2011-04-25 02:00:00-04:00,6.767123
2011-04-25 03:00:00-04:00,76.25158
2011-04-25 04:00:00-04:00,124.41579
2011-04-25 05:00:00-04:00,165.42632
2011-04-25 06:00:00-04:00,17.0
2011-04-25 07:00:00-04:00,80.4818
2011-04-25 08:00:00-04:00,72.950325
2011-04-25 09:00:00-04:00,6.0818386
2011-04-25 10:00:00-04:00,81.22101
2011-04-25 11:00:00-04:00,70.06593
2011-04-25 12:00:00-04:00,16.301447
2011-04-25 13:00:00-04:00,77.2306
2011-04-25 14:00:00-04:00,62.79075
2011-04-25 15:00:00-04:00,83.67943
2011-04-25 16:00:00-04:00,31.60623
2011-04-25 17:00:00-04:00,43.56526
2011-04-25 18:00:00-04:00,32.033684
2011-04-25 19:00:00-04:00,63.33086
2011-04-25 20:00:00-04:00,71.40514
2011-04-25 21:00:00-04:00,34.035988
2011-04-25 22:00:00-04:00,43.129612
2011-04-25 23:00:00-04:00,68.40421
2011-04-26 00:00:00-04:00,34.19705
2011-04-26 01:00:00-04:00,41.690525
2011-04-26 02:00:00-04:00,65.74526
2011-04-26 03:00:00-04:00,19.496841
2011-04-26 04:00:00-04:00,52.666317
2011-04-26 05:00:00-04:00,63.1686
2011-04-26 06:00:00-04:00,42.272633
2011-04-26 07:00:00-04:00,88.512245
2011-04-26 08:00:00-04:00,80.99786
2011-04-26 09:00:00-04:00,6.3032966
2011-04-26 10:00:00-04:00,97.40958
2011-04-26 11:00:00-04:00,66.003174
2011-04-26 12:00:00-04:00,6.281075
2011-04-26 13:00:00-04:00,92.99129
2011-04-26 14:00:00-04:00,69.15478
2011-04-26 15:00:00-04:00,6.661055
2011-04-26 16:00:00-04:00,88.87227
2011-04-26 17:00:00-04:00,56.665188
2011-04-26 18:00:00-04:00,189.84583
2011-04-26 19:00:00-04:00,41.756844
2011-04-26 20:00:00-04:00,82.418335
2011-04-26 21:00:00-04:00,6.196842
2011-04-26 22:00:00-04:00,81.84931
2011-04-26 23:00:00-04:00,39.777893
2011-04-27 00:00:00-04:00,44.43098
2011-04-27 01:00:00-04:00,77.753685
2011-04-27 02:00:00-04:00,6.9505906
2011-04-27 03:00:00-04:00,68.550285
2011-04-27 04:00:00-04:00,6.906316
2011-04-27 05:00:00-04:00,73.57474
2011-04-27 06:00:00-04:00,49.297783
2011-04-27 07:00:00-04:00,31.611404
2011-04-27 08:00:00-04:00,74.69124
2011-04-27 09:00:00-04:00,6.5840807
2011-04-27 10:00:00-04:00,82.32022
2011-04-27 11:00:00-04:00,51.324116
2011-04-27 12:00:00-04:00,35.90587
2011-04-27 13:00:00-04:00,81.89399
2011-04-27 14:00:00-04:00,6.4461884
2011-04-27 15:00:00-04:00,84.94978
2011-04-27 16:00:00-04:00,21.138393
2011-04-27 17:00:00-04:00,71.725876
2011-04-27 18:00:00-04:00,84.297356
2011-04-27 19:00:00-04:00,6.1705265
2011-04-27 20:00:00-04:00,82.80968
2011-04-27 21:00:00-04:00,40.537975
2011-04-27 22:00:00-04:00,47.29127
2011-04-27 23:00:00-04:00,79.55684
2011-04-28 00:00:00-04:00,6.7157893
2011-04-28 01:00:00-04:00,78.634735
2011-04-28 02:00:00-04:00,63.65615
2011-04-28 03:00:00-04:00,23.250526
2011-04-28 04:00:00-04:00,78.50737
2011-04-28 05:00:00-04:00,16.128286
2011-04-28 06:00:00-04:00,76.96406
2011-04-28 07:00:00-04:00,55.60529
2011-04-28 08:00:00-04:00,65.51316
2011-04-28 09:00:00-04:00,204.45074
2011-04-28 10:00:00-04:00,52.887665
2011-04-28 11:00:00-04:00,83.812225
2011-04-28 12:00:00-04:00,22.310268
2011-04-28 13:00:00-04:00,64.840836
2011-04-28 14:00:00-04:00,80.54048
2011-04-28 15:00:00-04:00,7.3595505
2011-04-28 16:00:00-04:00,76.56674
2011-04-28 17:00:00-04:00,78.713036
2011-04-28 18:00:00-04:00,37.492832
2011-04-28 19:00:00-04:00,58.247864
2011-04-28 20:00:00-04:00,89.64445
2011-04-28 21:00:00-04:00,80.14
2011-04-28 22:00:00-04:00,6.1778946
2011-04-28 23:00:00-04:00,92.08082
2011-04-29 00:00:00-04:00,75.17071
2011-04-29 01:00:00-04:00,21.841053
2011-04-29 02:00:00-04:00,60.70842
2011-04-29 03:00:00-04:00,73.72029
2011-04-29 04:00:00-04:00,38.758694
2011-04-29 05:00:00-04:00,42.754738
2011-04-29 06:00:00-04:00,72.021255
2011-04-29 07:00:00-04:00,43.153683
2011-04-29 08:00:00-04:00,42.613926
2011-04-29 09:00:00-04:00,49.132195
2011-04-29 10:00:00-04:00,70.035126
2011-04-29 11:00:00-04:00,66.63036
2011-04-29 12:00:00-04:00,33.304783
2011-04-29 13:00:00-04:00,40.534885
2011-04-29 14:00:00-04:00,66.482414
2011-04-29 15:00:00-04:00,66.81498
2011-04-29 16:00:00-04:00,68.32637
2011-04-29 17:00:00-04:00,8.544642
2011-04-29 18:00:00-04:00,66.24526
2011-04-29 19:00:00-04:00,69.14467
2011-04-29 20:00:00-04:00,80.68244
2011-04-29 21:00:00-04:00,195.46576
2011-04-29 22:00:00-04:00,28.970558
2011-04-29 23:00:00-04:00,86.70091
2011-04-30 00:00:00-04:00,70.94844
2011-04-30 01:00:00-04:00,6.8726315
2011-04-30 02:00:00-04:00,71.38
2011-04-30 03:00:00-04:00,69.307365
2011-04-30 04:00:00-04:00,6.9452634
2011-04-30 05:00:00-04:00,67.13804
2011-04-30 06:00:00-04:00,65.42316
2011-04-30 07:00:00-04:00,78.05202
2011-04-30 08:00:00-04:00,6.4646997
2011-04-30 09:00:00-04:00,81.13719
2011-04-30 10:00:00-04:00,52.09467
2011-04-30 11:00:00-04:00,25.674866
2011-04-30 12:00:00-04:00,69.74156
2011-04-30 13:00:00-04:00,53.28328
2011-04-30 14:00:00-04:00,67.21645
2011-04-30 15:00:00-04:00,56.465958
2011-04-30 16:00:00-04:00,75.857895
2011-04-30 17:00:00-04:00,9.068057
2011-04-30 18:00:00-04:00,66.18986
2011-04-30 19:00:00-04:00,75.813484
2011-04-30 20:00:00-04:00,65.38065
2011-04-30 21:00:00-04:00,18.165262
2011-04-30 22:00:00-04:00,52.412697
2011-04-30 23:00:00-04:00,61.381264
2011-05-01 00:00:00-04:00,61.746033
2011-05-01 01:00:00-04:00,33.103268
2011-05-01 02:00:00-04:00,34.09158
2011-05-01 03:00:00-04:00,60.77579
2011-05-01 04:00:00-04:00,56.887367
2011-05-01 05:00:00-04:00,52.914738
2011-05-01 06:00:00-04:00,51.236305
2011-05-01 07:00:00-04:00,22.48999
2011-05-01 08:00:00-04:00,80.08421
2011-05-01 09:00:00-04:00,15.891353
2011-05-01 10:00:00-04:00,63.536095
2011-05-01 11:00:00-04:00,199.04828
2011-05-01 12:00:00-04:00,73.27402
2011-05-01 13:00:00-04:00,70.753815
2011-05-01 14:00:00-04:00,62.498898
2011-05-01 15:00:00-04:00,69.02308
2011-05-01 16:00:00-04:00,64.97137
2011-05-01 17:00:00-04:00,23.267443
2011-05-01 18:00:00-04:00,50.490406
2011-05-01 19:00:00-04:00,68.3428
2011-05-01 20:00:00-04:00,6.162105
2011-05-01 21:00:00-04:00,66.43895
2011-05-01 22:00:00-04:00,65.54048
2011-05-01 23:00:00-04:00,16.717896
2011-05-02 00:00:00-04:00,55.14
2011-05-02 01:00:00-04:00,64.29158
2011-05-02 02:00:00-04:00,34.48316
2011-05-02 03:00:00-04:00,34.263157
2011-05-02 04:00:00-04:00,64.37684
2011-05-02 05:00:00-04:00,48.491577
2011-05-02 06:00:00-04:00,6.7389474
2011-05-02 07:00:00-04:00,71.25619
2011-05-02 08:00:00-04:00,52.714443
2011-05-02 09:00:00-04:00,66.537445
2011-05-02 10:00:00-04:00,56.01542
2011-05-02 11:00:00-04:00,6.5611672
2011-05-02 12:00:00-04:00,73.14364
2011-05-02 13:00:00-04:00,56.098125
2011-05-02 14:00:00-04:00,12.107503
2011-05-02 15:00:00-04:00,67.1
2011-05-02 16:00:00-04:00,59.746136
2011-05-02 17:00:00-04:00,71.43318
2011-05-02 18:00:00-04:00,11.241611
2011-05-02 19:00:00-04:00,66.201096
2011-05-02 20:00:00-04:00,73.10756
2011-05-02 21:00:00-04:00,6.3816633
2011-05-02 22:00:00-04:00,68.175156
2011-05-02 23:00:00-04:00,68.75449
2011-05-03 00:00:00-04:00,6.9510117
2011-05-03 01:00:00-04:00,68.883224
2011-05-03 02:00:00-04:00,60.619957
2011-05-03 03:00:00-04:00,18.435244
2011-05-03 04:00:00-04:00,201.32524
2011-05-03 05:00:00-04:00,74.80234
2011-05-03 06:00:00-04:00,65.36585
2011-05-03 07:00:00-04:00,61.57631
2011-05-03 08:00:00-04:00,43.30696
2011-05-03 09:00:00-04:00,22.297354
2011-05-03 10:00:00-04:00,60.871685
2011-05-03 11:00:00-04:00,60.469776
2011-05-03 12:00:00-04:00,61.949043
2011-05-03 13:00:00-04:00,22.140276
2011-05-03 14:00:00-04:00,45.604454
2011-05-03 15:00:00-04:00,62.645813
2011-05-03 16:00:00-04:00,62.7431
2011-05-03 17:00:00-04:00,6.876827
2011-05-03 18:00:00-04:00,
2011-05-03 19:00:00-04:00,
2011-05-03 20:00:00-04:00,
2011-05-03 21:00:00-04:00,
2011-05-03 22:00:00-04:00,
2011-05-03 23:00:00-04:00,
2011-05-04 00:00:00-04:00,
2011-05-04 01:00:00-04:00,
2011-05-04 02:00:00-04:00,
2011-05-04 03:00:00-04:00,
2011-05-04 04:00:00-04:00,
2011-05-04 05:00:00-04:00,
2011-05-04 06:00:00-04:00,
2011-05-04 07:00:00-04:00,
2011-05-04 08:00:00-04:00,
2011-05-04 09:00:00-04:00,
2011-05-04 10:00:00-04:00,
2011-05-04 11:00:00-04:00,
2011-05-04 12:00:00-04:00,
2011-05-04 13:00:00-04:00,
2011-05-04 14:00:00-04:00,
2011-05-04 15:00:00-04:00,
2011-05-04 16:00:00-04:00,
2011-05-04 17:00:00-04:00,
2011-05-04 18:00:00-04:00,
2011-05-04 19:00:00-04:00,
2011-05-04 20:00:00-04:00,
2011-05-04 21:00:00-04:00,
2011-05-04 22:00:00-04:00,
2011-05-04 23:00:00-04:00,
2011-05-05 00:00:00-04:00,
2011-05-05 01:00:00-04:00,
2011-05-05 02:00:00-04:00,
2011-05-05 03:00:00-04:00,
2011-05-05 04:00:00-04:00,
2011-05-05 05:00:00-04:00,
2011-05-05 06:00:00-04:00,
2011-05-05 07:00:00-04:00,
2011-05-05 08:00:00-04:00,
2011-05-05 09:00:00-04:00,
2011-05-05 10:00:00-04:00,
2011-05-05 11:00:00-04:00,
2011-05-05 12:00:00-04:00,
2011-05-05 13:00:00-04:00,
2011-05-05 14:00:00-04:00,
2011-05-05 15:00:00-04:00,
2011-05-05 16:00:00-04:00,
2011-05-05 17:00:00-04:00,
2011-05-05 18:00:00-04:00,
2011-05-05 19:00:00-04:00,
2011-05-05 20:00:00-04:00,
2011-05-05 21:00:00-04:00,
2011-05-05 22:00:00-04:00,
2011-05-05 23:00:00-04:00,
2011-05-06 00:00:00-04:00,
2011-05-06 01:00:00-04:00,
2011-05-06 02:00:00-04:00,
2011-05-06 03:00:00-04:00,
2011-05-06 04:00:00-04:00,
2011-05-06 05:00:00-04:00,
2011-05-06 06:00:00-04:00,
2011-05-06 07:00:00-04:00,
2011-05-06 08:00:00-04:00,
2011-05-06 09:00:00-04:00,
2011-05-06 10:00:00-04:00,6.5950413
2011-05-06 11:00:00-04:00,27.882105
2011-05-06 12:00:00-04:00,66.71022
2011-05-06 13:00:00-04:00,16.661053
2011-05-06 14:00:00-04:00,56.106426
2011-05-06 15:00:00-04:00,51.307693
2011-05-06 16:00:00-04:00,140.83983
2011-05-06 17:00:00-04:00,122.322105
2011-05-06 18:00:00-04:00,66.655426
2011-05-06 19:00:00-04:00,36.249474
2011-05-06 20:00:00-04:00,76.19369
2011-05-06 21:00:00-04:00,9.142105
2011-05-06 22:00:00-04:00,60.609474
2011-05-06 23:00:00-04:00,60.22234
2011-05-07 00:00:00-04:00,59.51579
2011-05-07 01:00:00-04:00,48.842216
2011-05-07 02:00:00-04:00,15.492802
2011-05-07 03:00:00-04:00,56.919033
2011-05-07 04:00:00-04:00,56.746315
2011-05-07 05:00:00-04:00,55.55895
2011-05-07 06:00:00-04:00,43.049473
2011-05-07 07:00:00-04:00,29.815596
2011-05-07 08:00:00-04:00,46.45981
2011-05-07 09:00:00-04:00,58.539215
2011-05-07 10:00:00-04:00,55.14811
2011-05-07 11:00:00-04:00,68.516266
2011-05-07 12:00:00-04:00,22.651058
2011-05-07 13:00:00-04:00,45.30947
2011-05-07 14:00:00-04:00,60.181717
2011-05-07 15:00:00-04:00,62.438328
2011-05-07 16:00:00-04:00,60.49783
2011-05-07 17:00:00-04:00,6.3105264
2011-05-07 18:00:00-04:00,57.950527
2011-05-07 19:00:00-04:00,56.12842
2011-05-07 20:00:00-04:00,57.05263
2011-05-07 21:00:00-04:00,55.397896
2011-05-07 22:00:00-04:00,50.623158
2011-05-07 23:00:00-04:00,6.4421053
2011-05-08 00:00:00-04:00,62.17579
2011-05-08 01:00:00-04:00,56.64737
2011-05-08 02:00:00-04:00,57.049473
2011-05-08 03:00:00-04:00,53.20653
2011-05-08 04:00:00-04:00,6.9242105
2011-05-08 05:00:00-04:00,56.305584
2011-05-08 06:00:00-04:00,49.907936
2011-05-08 07:00:00-04:00,62.116005
2011-05-08 08:00:00-04:00,57.29958
2011-05-08 09:00:00-04:00,146.54382
2011-05-08 10:00:00-04:00,113.606384
2011-05-08 11:00:00-04:00,61.005276
2011-05-08 12:00:00-04:00,40.872997
2011-05-08 13:00:00-04:00,44.455456
2011-05-08 14:00:00-04:00,65.06938
2011-05-08 15:00:00-04:00,64.532455
2011-05-08 16:00:00-04:00,49.469944
2011-05-08 17:00:00-04:00,64.116486
2011-05-08 18:00:00-04:00,18.024553
2011-05-08 19:00:00-04:00,48.67263
2011-05-08 20:00:00-04:00,103.122314
2011-05-08 21:00:00-04:00,59.647186
2011-05-08 22:00:00-04:00,55.296925
2011-05-08 23:00:00-04:00,28.914738
2011-05-09 00:00:00-04:00,70.18297
2011-05-09 01:00:00-04:00,70.28316
2011-05-09 02:00:00-04:00,55.299263
2011-05-09 03:00:00-04:00,11.129474
2011-05-09 04:00:00-04:00,67.954735
2011-05-09 05:00:00-04:00,57.779896
2011-05-09 06:00:00-04:00,33.344936
2011-05-09 07:00:00-04:00,51.564754
2011-05-09 08:00:00-04:00,46.041225
2011-05-09 09:00:00-04:00,68.10867
2011-05-09 10:00:00-04:00,59.453743
2011-05-09 11:00:00-04:00,6.2421527
2011-05-09 12:00:00-04:00,65.658966
2011-05-09 13:00:00-04:00,58.71696
2011-05-09 14:00:00-04:00,63.856827
2011-05-09 15:00:00-04:00,58.5298
2011-05-09 16:00:00-04:00,38.84828
2011-05-09 17:00:00-04:00,30.697105
2011-05-09 18:00:00-04:00,65.10921
2011-05-09 19:00:00-04:00,125.65748
2011-05-09 20:00:00-04:00,109.57295
2011-05-09 21:00:00-04:00,206.63855
2011-05-09 22:00:00-04:00,85.24333
2011-05-09 23:00:00-04:00,83.66
2011-05-10 00:00:00-04:00,75.56842
2011-05-10 01:00:00-04:00,61.45474
2011-05-10 02:00:00-04:00,17.60801
2011-05-10 03:00:00-04:00,73.22
2011-05-10 04:00:00-04:00,72.46526
2011-05-10 05:00:00-04:00,6.8956795
2011-05-10 06:00:00-04:00,75.285866
2011-05-10 07:00:00-04:00,85.54661
2011-05-10 08:00:00-04:00,6.497758
2011-05-10 09:00:00-04:00,75.751335
2011-05-10 10:00:00-04:00,77.0
2011-05-10 11:00:00-04:00,7.217245
2011-05-10 12:00:00-04:00,77.18928
2011-05-10 13:00:00-04:00,41.252773
2011-05-10 14:00:00-04:00,42.11602
2011-05-10 15:00:00-04:00,75.91466
2011-05-10 16:00:00-04:00,6.7130046
2011-05-10 17:00:00-04:00,76.77741
2011-05-10 18:00:00-04:00,72.709114
2011-05-10 19:00:00-04:00,11.517357
2011-05-10 20:00:00-04:00,75.500534
2011-05-10 21:00:00-04:00,28.817894
2011-05-10 22:00:00-04:00,52.089474
2011-05-10 23:00:00-04:00,73.34
2011-05-11 00:00:00-04:00,6.8294735
2011-05-11 01:00:00-04:00,72.85037
2011-05-11 02:00:00-04:00,56.86316
2011-05-11 03:00:00-04:00,22.868391
2011-05-11 04:00:00-04:00,70.53895
2011-05-11 05:00:00-04:00,16.06
2011-05-11 06:00:00-04:00,62.65291
2011-05-11 07:00:00-04:00,58.737896
2011-05-11 08:00:00-04:00,52.55158
2011-05-11 09:00:00-04:00,10.7266035
2011-05-11 10:00:00-04:00,195.51
2011-05-11 11:00:00-04:00,60.634068
2011-05-11 12:00:00-04:00,62.90411
2011-05-11 13:00:00-04:00,56.425713
2011-05-11 14:00:00-04:00,55.33579
2011-05-11 15:00:00-04:00,19.694006
2011-05-11 16:00:00-04:00,45.34385
2011-05-11 17:00:00-04:00,55.382107
2011-05-11 18:00:00-04:00,57.181053
2011-05-11 19:00:00-04:00,54.932632
2011-05-11 20:00:00-04:00,49.14557
2011-05-11 21:00:00-04:00,36.061054
2011-05-11 22:00:00-04:00,32.00316
2011-05-11 23:00:00-04:00,56.06526
2011-05-12 00:00:00-04:00,56.56526
2011-05-12 01:00:00-04:00,57.12737
2011-05-12 02:00:00-04:00,22.781054
2011-05-12 03:00:00-04:00,41.281807
2011-05-12 04:00:00-04:00,55.57745
2011-05-12 05:00:00-04:00,55.42421
2011-05-12 06:00:00-04:00,60.756355
2011-05-12 07:00:00-04:00,13.582627
2011-05-12 08:00:00-04:00,48.581215
2011-05-12 09:00:00-04:00,55.97795
2011-05-12 10:00:00-04:00,55.096916
2011-05-12 11:00:00-04:00,56.08827
2011-05-12 12:00:00-04:00,41.238358
2011-05-12 13:00:00-04:00,21.30692
2011-05-12 14:00:00-04:00,58.386314
2011-05-12 15:00:00-04:00,56.686535
2011-05-12 16:00:00-04:00,56.968025
2011-05-12 17:00:00-04:00,49.032875
2011-05-12 18:00:00-04:00,
2011-05-12 19:00:00-04:00,
2011-05-12 20:00:00-04:00,29.549047
2011-05-12 21:00:00-04:00,55.693146
2011-05-12 22:00:00-04:00,55.55074
2011-05-12 23:00:00-04:00,55.590527
2011-05-13 00:00:00-04:00,23.571579
2011-05-13 01:00:00-04:00,37.60568
2011-05-13 02:00:00-04:00,53.782104
2011-05-13 03:00:00-04:00,53.28
2011-05-13 04:00:00-04:00,141.17894
2011-05-13 05:00:00-04:00,111.692635
2011-05-13 06:00:00-04:00,41.084656
2011-05-13 07:00:00-04:00,52.191036
2011-05-13 08:00:00-04:00,69.59056
2011-05-13 09:00:00-04:00,68.06367
2011-05-13 10:00:00-04:00,35.27081
2011-05-13 11:00:00-04:00,42.334072
2011-05-13 12:00:00-04:00,69.82986
2011-05-13 13:00:00-04:00,51.12707
2011-05-13 14:00:00-04:00,28.735556
2011-05-13 15:00:00-04:00,73.79847
2011-05-13 16:00:00-04:00,51.354305
2011-05-13 17:00:00-04:00,29.773333
2011-05-13 18:00:00-04:00,72.89592
2011-05-13 19:00:00-04:00,38.710526
2011-05-13 20:00:00-04:00,38.916756
2011-05-13 21:00:00-04:00,69.55415
2011-05-13 22:00:00-04:00,67.7527
2011-05-13 23:00:00-04:00,6.4555197
2011-05-14 00:00:00-04:00,69.905266
2011-05-14 01:00:00-04:00,69.14
2011-05-14 02:00:00-04:00,7.6975765
2011-05-14 03:00:00-04:00,69.05684
2011-05-14 04:00:00-04:00,51.190525
2011-05-14 05:00:00-04:00,23.956888
2011-05-14 06:00:00-04:00,66.08316
2011-05-14 07:00:00-04:00,58.42918
2011-05-14 08:00:00-04:00,46.760338
2011-05-14 09:00:00-04:00,27.028446
2011-05-14 10:00:00-04:00,19.906652
2011-05-14 11:00:00-04:00,65.427
2011-05-14 12:00:00-04:00,119.0
2011-05-14 13:00:00-04:00,67.280426
2011-05-14 14:00:00-04:00,61.87872
2011-05-14 15:00:00-04:00,24.042316
2011-05-14 16:00:00-04:00,57.55205
2011-05-14 17:00:00-04:00,12.400421
2011-05-14 18:00:00-04:00,90.69936
2011-05-14 19:00:00-04:00,202.46646
2011-05-14 20:00:00-04:00,56.286636
2011-05-14 21:00:00-04:00,69.62567
2011-05-14 22:00:00-04:00,15.481521
2011-05-14 23:00:00-04:00,69.40316
2011-05-15 00:00:00-04:00,19.161053
2011-05-15 01:00:00-04:00,65.44585
2011-05-15 02:00:00-04:00,66.55111
2011-05-15 03:00:00-04:00,6.977895
2011-05-15 04:00:00-04:00,73.97579
2011-05-15 05:00:00-04:00,55.455788
2011-05-15 06:00:00-04:00,39.646626
2011-05-15 07:00:00-04:00,54.82154
